gene	Kinetic_class	hpi	Time	cell_line	sample	seqnames	strand	norm_base	group	read_count	norm_read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	best_label	labels
ORF59	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	7	0.590177524839825	7	3	0.428571428571429	0	FALSE	NA	2	2
ORF59	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	6	-0.471353205498635	4	1.73205080756888	0.433012701892219	2	TRUE	1	2	2
ORF59	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	3	-0.696640834145874	4	1.73205080756888	0.433012701892219	1	FALSE	NA	2	2
ORF59	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	3	-0.541995621189883	4	1.73205080756888	0.433012701892219	1	FALSE	NA	2	2
ORF59	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	9	-0.238766609651665	7	6.2449979983984	0.892142571199771	2	FALSE	NA	2	2
ORF59	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	12	0.468828783343517	7	6.2449979983984	0.892142571199771	5	FALSE	NA	2	2
ORF59	L	48h	48	RK-13	EHV-1_48h_3	NC_001491.2	-	1	RK-13_48h	0	-1.63673924139448	7	6.2449979983984	0.892142571199771	7	TRUE	3	2	2
ORF6	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	1	4.41526732218459	0.333333333333333	0.577350269189626	1.73205080756888	0.666666666666667	TRUE	1	2	2
ORF6	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	2	2
ORF6	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	2	2
ORF6	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF6	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF6	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF6	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	0	-1.63673924139448	0	0		0		NA	2	2
ORF6	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	0	-1.63673924139448	0	0		0		NA	2	2
ORF6	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	0	-1.63673924139448	0	0		0		NA	2	2
ORF6	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	7	1.1644631298254	6.33333333333333	0.577350269189626	0.0911605688194146	0.666666666666667	TRUE	1	2	2
ORF6	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	6	1.01929450309896	6.33333333333333	0.577350269189626	0.0911605688194146	0.333333333333333	FALSE	NA	2	2
ORF6	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	6	0.980390256341182	6.33333333333333	0.577350269189626	0.0911605688194146	0.333333333333333	FALSE	NA	2	2
ORF6	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	49	3.11064380110418	58	7.93725393319377	0.13684920574472	9	TRUE	1	2	2
ORF6	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	61	3.0121440106873	58	7.93725393319377	0.13684920574472	3	FALSE	NA	2	2
ORF6	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	64	2.72351540723617	58	7.93725393319377	0.13684920574472	6	FALSE	NA	2	2
ORF6	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	368	4.54306237339191	275.333333333333	80.251687417358	0.291471019675634	92.6666666666667	TRUE	1	2	2
ORF6	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	229	4.47205022428314	275.333333333333	80.251687417358	0.291471019675634	46.3333333333333	FALSE	NA	2	2
ORF6	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	229	4.51593551846403	275.333333333333	80.251687417358	0.291471019675634	46.3333333333333	FALSE	NA	2	2
ORF6	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	174	5.98494581543033	127.666666666667	41.7412665516193	0.326955090482658	46.3333333333333	TRUE	1	2	2
ORF6	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	116	5.73807522493255	127.666666666667	41.7412665516193	0.326955090482658	11.6666666666667	FALSE	NA	2	2
ORF6	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	93	5.6894786352088	127.666666666667	41.7412665516193	0.326955090482658	34.6666666666667	FALSE	NA	2	2
ORF6	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	551	7.41011652838532	419.333333333333	118.297647201174	0.282108856600573	131.666666666667	TRUE	1	2	2
ORF6	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	385	7.46256121128582	419.333333333333	118.297647201174	0.282108856600573	34.3333333333333	FALSE	NA	2	2
ORF6	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	322	7.52271584219563	419.333333333333	118.297647201174	0.282108856600573	97.3333333333333	FALSE	NA	2	2
ORF6	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	328	6.27254971403357	279.333333333333	51.733290377989	0.185202710183732	48.6666666666667	FALSE	NA	2	2
ORF6	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	225	6.15882086368315	279.333333333333	51.733290377989	0.185202710183732	54.3333333333333	TRUE	2	2	2
ORF6	L	48h	48	RK-13	EHV-1_48h_3	NC_001491.2	-	1	RK-13_48h	285	7.00269269063229	279.333333333333	51.733290377989	0.185202710183732	5.66666666666669	FALSE	NA	2	2
ORF60	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF60	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF60	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF60	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	0	-1.63673924139448	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	2	2
ORF60	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	1	-0.251553740452404	0.333333333333333	0.577350269189626	1.73205080756888	0.666666666666667	TRUE	2	2	2
ORF60	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	0	-1.63673924139448	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	2	2
ORF60	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	0	-1.63673924139448	0	0		0		NA	2	2
ORF60	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	0	-1.63673924139448	0	0		0		NA	2	2
ORF60	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	0	-1.63673924139448	0	0		0		NA	2	2
ORF60	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	3	-0.0359644432278845	2.33333333333333	1.15470053837925	0.494871659305393	0.666666666666667	FALSE	NA	2	2
ORF60	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	3	0.041679883840307	2.33333333333333	1.15470053837925	0.494871659305393	0.666666666666667	FALSE	NA	2	2
ORF60	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	1	-0.875016697602629	2.33333333333333	1.15470053837925	0.494871659305393	1.33333333333333	TRUE	3	2	2
ORF60	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	26	1.76576699966634	30	6.92820323027551	0.23094010767585	4	FALSE	NA	2	2
ORF60	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	38	1.99726147238163	30	6.92820323027551	0.23094010767585	8	TRUE	2	2	2
ORF60	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	26	0.963860703974031	30	6.92820323027551	0.23094010767585	4	FALSE	NA	2	2
ORF60	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	1376	6.97205494337247	1085.33333333333	254.88297968545	0.234843040250721	290.666666666667	TRUE	1	2	2
ORF60	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	980	7.14187252974537	1085.33333333333	254.88297968545	0.234843040250721	105.333333333333	FALSE	NA	2	2
ORF60	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	900	7.03403522973959	1085.33333333333	254.88297968545	0.234843040250721	185.333333333333	FALSE	NA	2	2
ORF60	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	591	8.06435779564612	439.333333333333	133.260396717605	0.303324119994547	151.666666666667	TRUE	1	2	2
ORF60	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	386	7.80989249990236	439.333333333333	133.260396717605	0.303324119994547	53.3333333333333	FALSE	NA	2	2
ORF60	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	341	7.92552136247735	439.333333333333	133.260396717605	0.303324119994547	98.3333333333333	FALSE	NA	2	2
ORF60	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	1215	8.68029387001364	933.333333333333	243.955597052688	0.261380996842165	281.666666666667	TRUE	1	2	2
ORF60	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	796	8.62989705919464	933.333333333333	243.955597052688	0.261380996842165	137.333333333333	FALSE	NA	2	2
ORF60	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	789	8.93824725439189	933.333333333333	243.955597052688	0.261380996842165	144.333333333333	FALSE	NA	2	2
ORF60	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	1396	8.6709861430257	1155.66666666667	222.446248188935	0.192483052946872	240.333333333333	TRUE	1	2	2
ORF60	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	957	8.57153967570127	1155.66666666667	222.446248188935	0.192483052946872	198.666666666667	FALSE	NA	2	2
ORF60	L	48h	48	RK-13	EHV-1_48h_3	NC_001491.2	-	1	RK-13_48h	1114	9.16938342787509	1155.66666666667	222.446248188935	0.192483052946872	41.6666666666667	FALSE	NA	2	2
ORF61	E	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	1	1
ORF61	E	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	1	1
ORF61	E	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	1	1
ORF61	E	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	34	6.11429149686049	23.3333333333333	10.0664459136943	0.4314191105869	10.6666666666667	TRUE	1	1	1
ORF61	E	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	14	4.42943676594648	23.3333333333333	10.0664459136943	0.4314191105869	9.33333333333333	FALSE	NA	1	1
ORF61	E	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	22	5.50298425682439	23.3333333333333	10.0664459136943	0.4314191105869	1.33333333333333	FALSE	NA	1	1
ORF61	E	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	37	6.39216766690373	43.3333333333333	11.8462370959446	0.273374702214106	6.33333333333334	FALSE	NA	1	1
ORF61	E	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	57	7.42910498249015	43.3333333333333	11.8462370959446	0.273374702214106	13.6666666666667	TRUE	2	1	1
ORF61	E	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	36	5.93301437211619	43.3333333333333	11.8462370959446	0.273374702214106	7.33333333333334	FALSE	NA	1	1
ORF61	E	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	40	4.75166738833053	41	2.64575131106459	0.0645305197820632	1	FALSE	NA	1	1
ORF61	E	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	39	4.8385314893747	41	2.64575131106459	0.0645305197820632	2	FALSE	NA	1	1
ORF61	E	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	44	5.03060637928542	41	2.64575131106459	0.0645305197820632	3	TRUE	3	1	1
ORF61	E	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	93	4.46281329106465	121.666666666667	24.8461935381123	0.204215289354348	28.6666666666667	TRUE	1	1	1
ORF61	E	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	137	4.71097751644426	121.666666666667	24.8461935381123	0.204215289354348	15.3333333333333	FALSE	NA	1	1
ORF61	E	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	135	4.32018461944506	121.666666666667	24.8461935381123	0.204215289354348	13.3333333333333	FALSE	NA	1	1
ORF61	E	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	285	4.02168690983627	220.333333333333	56.2257355072687	0.255184881273534	64.6666666666667	TRUE	1	1	1
ORF61	E	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	193	4.12356942991815	220.333333333333	56.2257355072687	0.255184881273534	27.3333333333333	FALSE	NA	1	1
ORF61	E	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	183	4.05870944577339	220.333333333333	56.2257355072687	0.255184881273534	37.3333333333333	FALSE	NA	1	1
ORF61	E	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	40	3.02685462557593	27.3333333333333	11.1504857891185	0.40794460204092	12.6666666666667	TRUE	1	1	1
ORF61	E	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	23	2.4071788920448	27.3333333333333	11.1504857891185	0.40794460204092	4.33333333333333	FALSE	NA	1	1
ORF61	E	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	19	2.41487377363244	27.3333333333333	11.1504857891185	0.40794460204092	8.33333333333333	FALSE	NA	1	1
ORF61	E	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	63	3.30655502824408	43.3333333333333	17.0391705588427	0.393211628280986	19.6666666666667	TRUE	1	1	1
ORF61	E	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	33	2.74203192461959	43.3333333333333	17.0391705588427	0.393211628280986	10.3333333333333	FALSE	NA	1	1
ORF61	E	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	34	3.27948064290949	43.3333333333333	17.0391705588427	0.393211628280986	9.33333333333334	FALSE	NA	1	1
ORF61	E	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	56	2.72908750506237	41	13.228756555323	0.322652598910316	15	TRUE	1	1	1
ORF61	E	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	36	2.44791411168714	41	13.228756555323	0.322652598910316	5	FALSE	NA	1	1
ORF61	E	48h	48	RK-13	EHV-1_48h_3	NC_001491.2	-	1	RK-13_48h	31	2.66852939819399	41	13.228756555323	0.322652598910316	10	FALSE	NA	1	1
ORF62	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF62	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF62	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	2	2
ORF62	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF62	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF62	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	0	-1.63673924139448	0	0		0		NA	2	2
ORF62	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	0	-1.63673924139448	0.666666666666667	0.577350269189626	0.866025403784439	0.666666666666667	TRUE	1	2	2
ORF62	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	1	-0.000687625893181165	0.666666666666667	0.577350269189626	0.866025403784439	0.333333333333333	FALSE	NA	2	2
ORF62	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	1	-0.402559166279246	0.666666666666667	0.577350269189626	0.866025403784439	0.333333333333333	FALSE	NA	2	2
ORF62	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	11	2.02134780093627	13.6666666666667	2.51661147842358	0.184142303299287	2.66666666666667	TRUE	1	2	2
ORF62	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	14	2.67952692135109	13.6666666666667	2.51661147842358	0.184142303299287	0.333333333333334	FALSE	NA	2	2
ORF62	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	16	2.92145045460902	13.6666666666667	2.51661147842358	0.184142303299287	2.33333333333333	FALSE	NA	2	2
ORF62	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	107	4.74419616228301	127.333333333333	17.7857620959388	0.13967875991575	20.3333333333333	TRUE	1	2	2
ORF62	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	140	4.75418562312671	127.333333333333	17.7857620959388	0.13967875991575	12.6666666666667	FALSE	NA	2	2
ORF62	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	135	4.32018461944506	127.333333333333	17.7857620959388	0.13967875991575	7.66666666666667	FALSE	NA	2	2
ORF62	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	889	6.21692080169161	665	193.989690447714	0.291713820222127	224	TRUE	1	2	2
ORF62	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	553	6.15403392199418	665	193.989690447714	0.291713820222127	112	FALSE	NA	2	2
ORF62	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	553	6.19249429350009	665	193.989690447714	0.291713820222127	112	FALSE	NA	2	2
ORF62	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	212	6.33457828913093	166.666666666667	39.2725519075771	0.235635311445462	45.3333333333333	TRUE	1	2	2
ORF62	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	143	6.11586379090612	166.666666666667	39.2725519075771	0.235635311445462	23.6666666666667	FALSE	NA	2	2
ORF62	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	145	6.48147080005748	166.666666666667	39.2725519075771	0.235635311445462	21.6666666666667	FALSE	NA	2	2
ORF62	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	685	7.7723856404929	535	135.347700386819	0.252986355863212	150	TRUE	1	2	2
ORF62	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	498	7.8886986987026	535	135.347700386819	0.252986355863212	37	FALSE	NA	2	2
ORF62	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	422	7.9685517031133	535	135.347700386819	0.252986355863212	113	FALSE	NA	2	2
ORF62	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	745	7.67156052657735	521	216.002314802411	0.414591775052613	224	TRUE	1	2	2
ORF62	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	504	7.54110754717746	521	216.002314802411	0.414591775052613	17	FALSE	NA	2	2
ORF62	L	48h	48	RK-13	EHV-1_48h_3	NC_001491.2	-	1	RK-13_48h	314	7.1675307245944	521	216.002314802411	0.414591775052613	207	FALSE	NA	2	2
ORF63	E	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	1	1
ORF63	E	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	1	1
ORF63	E	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	0	-1.63673924139448	0	0		0		NA	1	1
ORF63	E	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	185	8.90460875483898	149.666666666667	37.1124417592448	0.247967316876914	35.3333333333333	FALSE	NA	1	1
ORF63	E	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	153	8.63002360694367	149.666666666667	37.1124417592448	0.247967316876914	3.33333333333334	FALSE	NA	1	1
ORF63	E	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	111	8.27774823854596	149.666666666667	37.1124417592448	0.247967316876914	38.6666666666667	TRUE	3	1	1
ORF63	E	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	80	7.70323954355798	97.3333333333333	16.5630109984065	0.170167921216505	17.3333333333333	TRUE	1	1	1
ORF63	E	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	99	8.32921711491459	97.3333333333333	16.5630109984065	0.170167921216505	1.66666666666667	FALSE	NA	1	1
ORF63	E	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	113	7.88958909760536	97.3333333333333	16.5630109984065	0.170167921216505	15.6666666666667	FALSE	NA	1	1
ORF63	E	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	40	4.75166738833053	43.6666666666667	4.72581562625261	0.108224785334029	3.66666666666666	FALSE	NA	1	1
ORF63	E	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	49	5.28594579055324	43.6666666666667	4.72581562625261	0.108224785334029	5.33333333333334	TRUE	2	1	1
ORF63	E	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	42	4.93896433548671	43.6666666666667	4.72581562625261	0.108224785334029	1.66666666666666	FALSE	NA	1	1
ORF63	E	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	41	2.71853212351053	58.3333333333333	15.1437555888007	0.259607238665155	17.3333333333333	TRUE	1	1	1
ORF63	E	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	69	3.28279973125731	58.3333333333333	15.1437555888007	0.259607238665155	10.6666666666667	FALSE	NA	1	1
ORF63	E	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	65	2.75750871268838	58.3333333333333	15.1437555888007	0.259607238665155	6.66666666666666	FALSE	NA	1	1
ORF63	E	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	66	1.02855220761396	56	11.7898261225516	0.210532609331278	10	FALSE	NA	1	1
ORF63	E	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	43	1.04649516457084	56	11.7898261225516	0.210532609331278	13	TRUE	2	1	1
ORF63	E	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	59	1.65803381444106	56	11.7898261225516	0.210532609331278	3	FALSE	NA	1	1
ORF63	E	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	8	0.14699164500138	7.33333333333333	1.15470053837925	0.157459164324443	0.666666666666667	FALSE	NA	1	1
ORF63	E	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	6	0.125075426033215	7.33333333333333	1.15470053837925	0.157459164324443	1.33333333333333	TRUE	2	1	1
ORF63	E	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	8	0.792626193025997	7.33333333333333	1.15470053837925	0.157459164324443	0.666666666666667	FALSE	NA	1	1
ORF63	E	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	6	-0.471353205498635	6.66666666666667	3.05505046330389	0.458257569495584	0.666666666666667	FALSE	NA	1	1
ORF63	E	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	10	0.525550158293163	6.66666666666667	3.05505046330389	0.458257569495584	3.33333333333333	TRUE	2	1	1
ORF63	E	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	4	-0.297325507886455	6.66666666666667	3.05505046330389	0.458257569495584	2.66666666666667	FALSE	NA	1	1
ORF63	E	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	11	-0.0308672843208453	7	4	0.571428571428571	4	TRUE	1	1	1
ORF63	E	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	7	-0.178318635680708	7	4	0.571428571428571	0	FALSE	NA	1	1
ORF63	E	48h	48	RK-13	EHV-1_48h_3	NC_001491.2	-	1	RK-13_48h	3	-0.677051684726344	7	4	0.571428571428571	4	TRUE	3	1	1
ORF64_1	IE	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	3	6.484736799238	3	0	0	0		NA	5	5
ORF64_1	IE	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	3	6.20790251146605	3	0	0	0		NA	5	5
ORF64_1	IE	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	3	7.15533497667152	3	0	0	0		NA	5	5
ORF64_1	IE	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	9	3.49354963155216	9.33333333333333	2.51661147842358	0.269636944116812	0.333333333333334	FALSE	NA	5	5
ORF64_1	IE	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	7	2.95899021699518	9.33333333333333	2.51661147842358	0.269636944116812	2.33333333333333	FALSE	NA	5	5
ORF64_1	IE	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	12	4.30720023490489	9.33333333333333	2.51661147842358	0.269636944116812	2.66666666666667	TRUE	3	5	5
ORF64_1	IE	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	9	3.65139842740573	5	4	0.8	4	TRUE	1	5	5
