sample	ID	seqnames	strand	gene_cluster	gene	Kinetic_class	hpi	Time	cell_line	group	read_count
EHV-1_4h_1	ORF37	NC_001491.2	-	ORF37	ORF37	L	4h	4	RK-13	RK-13_4h	2
EHV-1_4h_2	ORF37	NC_001491.2	-	ORF37	ORF37	L	4h	4	RK-13	RK-13_4h	2
EHV-1_4h_3	ORF37	NC_001491.2	-	ORF37	ORF37	L	4h	4	RK-13	RK-13_4h	4
EHV-1_6h_1	ORF37	NC_001491.2	-	ORF37	ORF37	L	6h	6	RK-13	RK-13_6h	19
EHV-1_6h_2	ORF37	NC_001491.2	-	ORF37	ORF37	L	6h	6	RK-13	RK-13_6h	9
EHV-1_6h_3	ORF37	NC_001491.2	-	ORF37	ORF37	L	6h	6	RK-13	RK-13_6h	17
EHV-1_8h_1	ORF37	NC_001491.2	-	ORF37	ORF37	L	8h	8	RK-13	RK-13_8h	17
EHV-1_8h_2	ORF37	NC_001491.2	-	ORF37	ORF37	L	8h	8	RK-13	RK-13_8h	40
EHV-1_8h_3	ORF37	NC_001491.2	-	ORF37	ORF37	L	8h	8	RK-13	RK-13_8h	36
EHV-1_12h_1	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	12h	12	RK-13	RK-13_12h	58
EHV-1_12h_2	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	12h	12	RK-13	RK-13_12h	43
EHV-1_12h_3	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	12h	12	RK-13	RK-13_12h	54
EHV-1_18h_1	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	18h	18	RK-13	RK-13_18h	11
EHV-1_18h_2	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	18h	18	RK-13	RK-13_18h	5
EHV-1_18h_3	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	18h	18	RK-13	RK-13_18h	3
EHV-1_1h_1	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_2	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_3	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	1h	1	RK-13	RK-13_1h	0
EHV-1_24h_1	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	24h	24	RK-13	RK-13_24h	10
EHV-1_24h_2	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	24h	24	RK-13	RK-13_24h	9
EHV-1_24h_3	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	24h	24	RK-13	RK-13_24h	12
EHV-1_2h_1	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	2h	2	RK-13	RK-13_2h	4
EHV-1_2h_2	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	2h	2	RK-13	RK-13_2h	5
EHV-1_2h_3	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	2h	2	RK-13	RK-13_2h	5
EHV-1_48h_1	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	48h	48	RK-13	RK-13_48h	13
EHV-1_48h_2	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	48h	48	RK-13	RK-13_48h	10
EHV-1_48h_3	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	48h	48	RK-13	RK-13_48h	3
EHV-1_4h_1	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	4h	4	RK-13	RK-13_4h	7
EHV-1_4h_2	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	4h	4	RK-13	RK-13_4h	8
EHV-1_4h_3	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	4h	4	RK-13	RK-13_4h	12
EHV-1_6h_1	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	6h	6	RK-13	RK-13_6h	39
EHV-1_6h_2	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	6h	6	RK-13	RK-13_6h	27
EHV-1_6h_3	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	6h	6	RK-13	RK-13_6h	29
EHV-1_8h_1	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	8h	8	RK-13	RK-13_8h	28
EHV-1_8h_2	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	8h	8	RK-13	RK-13_8h	44
EHV-1_8h_3	ORF4	NC_001491.2	-	ORF4	ORF4	unknown	8h	8	RK-13	RK-13_8h	44
EHV-1_12h_1	ORF40	NC_001491.2	-	ORF40	ORF40	L	12h	12	RK-13	RK-13_12h	293
EHV-1_12h_2	ORF40	NC_001491.2	-	ORF40	ORF40	L	12h	12	RK-13	RK-13_12h	213
EHV-1_12h_3	ORF40	NC_001491.2	-	ORF40	ORF40	L	12h	12	RK-13	RK-13_12h	203
EHV-1_18h_1	ORF40	NC_001491.2	-	ORF40	ORF40	L	18h	18	RK-13	RK-13_18h	86
EHV-1_18h_2	ORF40	NC_001491.2	-	ORF40	ORF40	L	18h	18	RK-13	RK-13_18h	50
EHV-1_18h_3	ORF40	NC_001491.2	-	ORF40	ORF40	L	18h	18	RK-13	RK-13_18h	56
EHV-1_1h_1	ORF40	NC_001491.2	-	ORF40	ORF40	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_2	ORF40	NC_001491.2	-	ORF40	ORF40	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_3	ORF40	NC_001491.2	-	ORF40	ORF40	L	1h	1	RK-13	RK-13_1h	0
EHV-1_24h_1	ORF40	NC_001491.2	-	ORF40	ORF40	L	24h	24	RK-13	RK-13_24h	144
EHV-1_24h_2	ORF40	NC_001491.2	-	ORF40	ORF40	L	24h	24	RK-13	RK-13_24h	95
EHV-1_24h_3	ORF40	NC_001491.2	-	ORF40	ORF40	L	24h	24	RK-13	RK-13_24h	79
EHV-1_2h_1	ORF40	NC_001491.2	-	ORF40	ORF40	L	2h	2	RK-13	RK-13_2h	0
EHV-1_2h_2	ORF40	NC_001491.2	-	ORF40	ORF40	L	2h	2	RK-13	RK-13_2h	0
EHV-1_2h_3	ORF40	NC_001491.2	-	ORF40	ORF40	L	2h	2	RK-13	RK-13_2h	0
EHV-1_48h_1	ORF40	NC_001491.2	-	ORF40	ORF40	L	48h	48	RK-13	RK-13_48h	88
EHV-1_48h_2	ORF40	NC_001491.2	-	ORF40	ORF40	L	48h	48	RK-13	RK-13_48h	68
EHV-1_48h_3	ORF40	NC_001491.2	-	ORF40	ORF40	L	48h	48	RK-13	RK-13_48h	135
EHV-1_4h_1	ORF40	NC_001491.2	-	ORF40	ORF40	L	4h	4	RK-13	RK-13_4h	0
EHV-1_4h_2	ORF40	NC_001491.2	-	ORF40	ORF40	L	4h	4	RK-13	RK-13_4h	1
EHV-1_4h_3	ORF40	NC_001491.2	-	ORF40	ORF40	L	4h	4	RK-13	RK-13_4h	1
EHV-1_6h_1	ORF40	NC_001491.2	-	ORF40	ORF40	L	6h	6	RK-13	RK-13_6h	12
EHV-1_6h_2	ORF40	NC_001491.2	-	ORF40	ORF40	L	6h	6	RK-13	RK-13_6h	17
EHV-1_6h_3	ORF40	NC_001491.2	-	ORF40	ORF40	L	6h	6	RK-13	RK-13_6h	15
EHV-1_8h_1	ORF40	NC_001491.2	-	ORF40	ORF40	L	8h	8	RK-13	RK-13_8h	54
EHV-1_8h_2	ORF40	NC_001491.2	-	ORF40	ORF40	L	8h	8	RK-13	RK-13_8h	70
EHV-1_8h_3	ORF40	NC_001491.2	-	ORF40	ORF40	L	8h	8	RK-13	RK-13_8h	88
EHV-1_12h_1	ORF43	NC_001491.2	-	ORF43	ORF43	L	12h	12	RK-13	RK-13_12h	0
EHV-1_12h_2	ORF43	NC_001491.2	-	ORF43	ORF43	L	12h	12	RK-13	RK-13_12h	0
EHV-1_12h_3	ORF43	NC_001491.2	-	ORF43	ORF43	L	12h	12	RK-13	RK-13_12h	0
EHV-1_18h_1	ORF43	NC_001491.2	-	ORF43	ORF43	L	18h	18	RK-13	RK-13_18h	1
EHV-1_18h_2	ORF43	NC_001491.2	-	ORF43	ORF43	L	18h	18	RK-13	RK-13_18h	0
EHV-1_18h_3	ORF43	NC_001491.2	-	ORF43	ORF43	L	18h	18	RK-13	RK-13_18h	0
EHV-1_1h_1	ORF43	NC_001491.2	-	ORF43	ORF43	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_2	ORF43	NC_001491.2	-	ORF43	ORF43	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_3	ORF43	NC_001491.2	-	ORF43	ORF43	L	1h	1	RK-13	RK-13_1h	0
EHV-1_24h_1	ORF43	NC_001491.2	-	ORF43	ORF43	L	24h	24	RK-13	RK-13_24h	0
EHV-1_24h_2	ORF43	NC_001491.2	-	ORF43	ORF43	L	24h	24	RK-13	RK-13_24h	0
EHV-1_24h_3	ORF43	NC_001491.2	-	ORF43	ORF43	L	24h	24	RK-13	RK-13_24h	0
EHV-1_2h_1	ORF43	NC_001491.2	-	ORF43	ORF43	L	2h	2	RK-13	RK-13_2h	0
EHV-1_2h_2	ORF43	NC_001491.2	-	ORF43	ORF43	L	2h	2	RK-13	RK-13_2h	0
EHV-1_2h_3	ORF43	NC_001491.2	-	ORF43	ORF43	L	2h	2	RK-13	RK-13_2h	0
EHV-1_48h_1	ORF43	NC_001491.2	-	ORF43	ORF43	L	48h	48	RK-13	RK-13_48h	1
EHV-1_48h_2	ORF43	NC_001491.2	-	ORF43	ORF43	L	48h	48	RK-13	RK-13_48h	0
EHV-1_48h_3	ORF43	NC_001491.2	-	ORF43	ORF43	L	48h	48	RK-13	RK-13_48h	0
EHV-1_4h_1	ORF43	NC_001491.2	-	ORF43	ORF43	L	4h	4	RK-13	RK-13_4h	0
EHV-1_4h_2	ORF43	NC_001491.2	-	ORF43	ORF43	L	4h	4	RK-13	RK-13_4h	0
EHV-1_4h_3	ORF43	NC_001491.2	-	ORF43	ORF43	L	4h	4	RK-13	RK-13_4h	0
EHV-1_6h_1	ORF43	NC_001491.2	-	ORF43	ORF43	L	6h	6	RK-13	RK-13_6h	0
EHV-1_6h_2	ORF43	NC_001491.2	-	ORF43	ORF43	L	6h	6	RK-13	RK-13_6h	0
EHV-1_6h_3	ORF43	NC_001491.2	-	ORF43	ORF43	L	6h	6	RK-13	RK-13_6h	0
EHV-1_8h_1	ORF43	NC_001491.2	-	ORF43	ORF43	L	8h	8	RK-13	RK-13_8h	0
EHV-1_8h_2	ORF43	NC_001491.2	-	ORF43	ORF43	L	8h	8	RK-13	RK-13_8h	0
EHV-1_8h_3	ORF43	NC_001491.2	-	ORF43	ORF43	L	8h	8	RK-13	RK-13_8h	0
EHV-1_12h_1	ORF49	NC_001491.2	-	ORF49	ORF49	L	12h	12	RK-13	RK-13_12h	2
EHV-1_12h_2	ORF49	NC_001491.2	-	ORF49	ORF49	L	12h	12	RK-13	RK-13_12h	1
EHV-1_12h_3	ORF49	NC_001491.2	-	ORF49	ORF49	L	12h	12	RK-13	RK-13_12h	1
EHV-1_18h_1	ORF49	NC_001491.2	-	ORF49	ORF49	L	18h	18	RK-13	RK-13_18h	1
EHV-1_18h_2	ORF49	NC_001491.2	-	ORF49	ORF49	L	18h	18	RK-13	RK-13_18h	2
EHV-1_18h_3	ORF49	NC_001491.2	-	ORF49	ORF49	L	18h	18	RK-13	RK-13_18h	0
EHV-1_1h_1	ORF49	NC_001491.2	-	ORF49	ORF49	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_2	ORF49	NC_001491.2	-	ORF49	ORF49	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_3	ORF49	NC_001491.2	-	ORF49	ORF49	L	1h	1	RK-13	RK-13_1h	0
EHV-1_24h_1	ORF49	NC_001491.2	-	ORF49	ORF49	L	24h	24	RK-13	RK-13_24h	0
EHV-1_24h_2	ORF49	NC_001491.2	-	ORF49	ORF49	L	24h	24	RK-13	RK-13_24h	0
EHV-1_24h_3	ORF49	NC_001491.2	-	ORF49	ORF49	L	24h	24	RK-13	RK-13_24h	0
EHV-1_2h_1	ORF49	NC_001491.2	-	ORF49	ORF49	L	2h	2	RK-13	RK-13_2h	0
EHV-1_2h_2	ORF49	NC_001491.2	-	ORF49	ORF49	L	2h	2	RK-13	RK-13_2h	0
EHV-1_2h_3	ORF49	NC_001491.2	-	ORF49	ORF49	L	2h	2	RK-13	RK-13_2h	0
EHV-1_48h_1	ORF49	NC_001491.2	-	ORF49	ORF49	L	48h	48	RK-13	RK-13_48h	1
EHV-1_48h_2	ORF49	NC_001491.2	-	ORF49	ORF49	L	48h	48	RK-13	RK-13_48h	0
EHV-1_48h_3	ORF49	NC_001491.2	-	ORF49	ORF49	L	48h	48	RK-13	RK-13_48h	0
EHV-1_4h_1	ORF49	NC_001491.2	-	ORF49	ORF49	L	4h	4	RK-13	RK-13_4h	0
EHV-1_4h_2	ORF49	NC_001491.2	-	ORF49	ORF49	L	4h	4	RK-13	RK-13_4h	0
EHV-1_4h_3	ORF49	NC_001491.2	-	ORF49	ORF49	L	4h	4	RK-13	RK-13_4h	0
EHV-1_6h_1	ORF49	NC_001491.2	-	ORF49	ORF49	L	6h	6	RK-13	RK-13_6h	1
EHV-1_6h_2	ORF49	NC_001491.2	-	ORF49	ORF49	L	6h	6	RK-13	RK-13_6h	0
EHV-1_6h_3	ORF49	NC_001491.2	-	ORF49	ORF49	L	6h	6	RK-13	RK-13_6h	0
EHV-1_8h_1	ORF49	NC_001491.2	-	ORF49	ORF49	L	8h	8	RK-13	RK-13_8h	1
EHV-1_8h_2	ORF49	NC_001491.2	-	ORF49	ORF49	L	8h	8	RK-13	RK-13_8h	1
EHV-1_8h_3	ORF49	NC_001491.2	-	ORF49	ORF49	L	8h	8	RK-13	RK-13_8h	0
EHV-1_12h_1	ORF5	NC_001491.2	-	ORF5	ORF5	E	12h	12	RK-13	RK-13_12h	270
EHV-1_12h_2	ORF5	NC_001491.2	-	ORF5	ORF5	E	12h	12	RK-13	RK-13_12h	195
EHV-1_12h_3	ORF5	NC_001491.2	-	ORF5	ORF5	E	12h	12	RK-13	RK-13_12h	179
EHV-1_18h_1	ORF5	NC_001491.2	-	ORF5	ORF5	E	18h	18	RK-13	RK-13_18h	40
EHV-1_18h_2	ORF5	NC_001491.2	-	ORF5	ORF5	E	18h	18	RK-13	RK-13_18h	23
EHV-1_18h_3	ORF5	NC_001491.2	-	ORF5	ORF5	E	18h	18	RK-13	RK-13_18h	28
EHV-1_1h_1	ORF5	NC_001491.2	-	ORF5	ORF5	E	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_2	ORF5	NC_001491.2	-	ORF5	ORF5	E	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_3	ORF5	NC_001491.2	-	ORF5	ORF5	E	1h	1	RK-13	RK-13_1h	0
EHV-1_24h_1	ORF5	NC_001491.2	-	ORF5	ORF5	E	24h	24	RK-13	RK-13_24h	38
EHV-1_24h_2	ORF5	NC_001491.2	-	ORF5	ORF5	E	24h	24	RK-13	RK-13_24h	25
EHV-1_24h_3	ORF5	NC_001491.2	-	ORF5	ORF5	E	24h	24	RK-13	RK-13_24h	22
EHV-1_2h_1	ORF5	NC_001491.2	-	ORF5	ORF5	E	2h	2	RK-13	RK-13_2h	158
EHV-1_2h_2	ORF5	NC_001491.2	-	ORF5	ORF5	E	2h	2	RK-13	RK-13_2h	151
EHV-1_2h_3	ORF5	NC_001491.2	-	ORF5	ORF5	E	2h	2	RK-13	RK-13_2h	137
EHV-1_48h_1	ORF5	NC_001491.2	-	ORF5	ORF5	E	48h	48	RK-13	RK-13_48h	45
EHV-1_48h_2	ORF5	NC_001491.2	-	ORF5	ORF5	E	48h	48	RK-13	RK-13_48h	34
EHV-1_48h_3	ORF5	NC_001491.2	-	ORF5	ORF5	E	48h	48	RK-13	RK-13_48h	10
EHV-1_4h_1	ORF5	NC_001491.2	-	ORF5	ORF5	E	4h	4	RK-13	RK-13_4h	127
EHV-1_4h_2	ORF5	NC_001491.2	-	ORF5	ORF5	E	4h	4	RK-13	RK-13_4h	150
EHV-1_4h_3	ORF5	NC_001491.2	-	ORF5	ORF5	E	4h	4	RK-13	RK-13_4h	215
EHV-1_6h_1	ORF5	NC_001491.2	-	ORF5	ORF5	E	6h	6	RK-13	RK-13_6h	132
EHV-1_6h_2	ORF5	NC_001491.2	-	ORF5	ORF5	E	6h	6	RK-13	RK-13_6h	134
EHV-1_6h_3	ORF5	NC_001491.2	-	ORF5	ORF5	E	6h	6	RK-13	RK-13_6h	137
EHV-1_8h_1	ORF5	NC_001491.2	-	ORF5	ORF5	E	8h	8	RK-13	RK-13_8h	126
EHV-1_8h_2	ORF5	NC_001491.2	-	ORF5	ORF5	E	8h	8	RK-13	RK-13_8h	154
EHV-1_8h_3	ORF5	NC_001491.2	-	ORF5	ORF5	E	8h	8	RK-13	RK-13_8h	151
EHV-1_12h_1	ORF52	NC_001491.2	-	ORF52	ORF52	L	12h	12	RK-13	RK-13_12h	389
EHV-1_12h_2	ORF52	NC_001491.2	-	ORF52	ORF52	L	12h	12	RK-13	RK-13_12h	286
EHV-1_12h_3	ORF52	NC_001491.2	-	ORF52	ORF52	L	12h	12	RK-13	RK-13_12h	262
EHV-1_18h_1	ORF52	NC_001491.2	-	ORF52	ORF52	L	18h	18	RK-13	RK-13_18h	375
EHV-1_18h_2	ORF52	NC_001491.2	-	ORF52	ORF52	L	18h	18	RK-13	RK-13_18h	253
EHV-1_18h_3	ORF52	NC_001491.2	-	ORF52	ORF52	L	18h	18	RK-13	RK-13_18h	253
EHV-1_1h_1	ORF52	NC_001491.2	-	ORF52	ORF52	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_2	ORF52	NC_001491.2	-	ORF52	ORF52	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_3	ORF52	NC_001491.2	-	ORF52	ORF52	L	1h	1	RK-13	RK-13_1h	0
EHV-1_24h_1	ORF52	NC_001491.2	-	ORF52	ORF52	L	24h	24	RK-13	RK-13_24h	834
EHV-1_24h_2	ORF52	NC_001491.2	-	ORF52	ORF52	L	24h	24	RK-13	RK-13_24h	595
EHV-1_24h_3	ORF52	NC_001491.2	-	ORF52	ORF52	L	24h	24	RK-13	RK-13_24h	578
EHV-1_2h_1	ORF52	NC_001491.2	-	ORF52	ORF52	L	2h	2	RK-13	RK-13_2h	0
EHV-1_2h_2	ORF52	NC_001491.2	-	ORF52	ORF52	L	2h	2	RK-13	RK-13_2h	0
EHV-1_2h_3	ORF52	NC_001491.2	-	ORF52	ORF52	L	2h	2	RK-13	RK-13_2h	0
EHV-1_48h_1	ORF52	NC_001491.2	-	ORF52	ORF52	L	48h	48	RK-13	RK-13_48h	1323
EHV-1_48h_2	ORF52	NC_001491.2	-	ORF52	ORF52	L	48h	48	RK-13	RK-13_48h	1004
EHV-1_48h_3	ORF52	NC_001491.2	-	ORF52	ORF52	L	48h	48	RK-13	RK-13_48h	595
EHV-1_4h_1	ORF52	NC_001491.2	-	ORF52	ORF52	L	4h	4	RK-13	RK-13_4h	0
EHV-1_4h_2	ORF52	NC_001491.2	-	ORF52	ORF52	L	4h	4	RK-13	RK-13_4h	0
EHV-1_4h_3	ORF52	NC_001491.2	-	ORF52	ORF52	L	4h	4	RK-13	RK-13_4h	0
EHV-1_6h_1	ORF52	NC_001491.2	-	ORF52	ORF52	L	6h	6	RK-13	RK-13_6h	3
EHV-1_6h_2	ORF52	NC_001491.2	-	ORF52	ORF52	L	6h	6	RK-13	RK-13_6h	2
EHV-1_6h_3	ORF52	NC_001491.2	-	ORF52	ORF52	L	6h	6	RK-13	RK-13_6h	5
EHV-1_8h_1	ORF52	NC_001491.2	-	ORF52	ORF52	L	8h	8	RK-13	RK-13_8h	21
EHV-1_8h_2	ORF52	NC_001491.2	-	ORF52	ORF52	L	8h	8	RK-13	RK-13_8h	26
EHV-1_8h_3	ORF52	NC_001491.2	-	ORF52	ORF52	L	8h	8	RK-13	RK-13_8h	43
EHV-1_12h_1	ORF55	NC_001491.2	-	ORF55	ORF55	L	12h	12	RK-13	RK-13_12h	36
EHV-1_12h_2	ORF55	NC_001491.2	-	ORF55	ORF55	L	12h	12	RK-13	RK-13_12h	27
EHV-1_12h_3	ORF55	NC_001491.2	-	ORF55	ORF55	L	12h	12	RK-13	RK-13_12h	21
EHV-1_18h_1	ORF55	NC_001491.2	-	ORF55	ORF55	L	18h	18	RK-13	RK-13_18h	10
EHV-1_18h_2	ORF55	NC_001491.2	-	ORF55	ORF55	L	18h	18	RK-13	RK-13_18h	4
EHV-1_18h_3	ORF55	NC_001491.2	-	ORF55	ORF55	L	18h	18	RK-13	RK-13_18h	1
EHV-1_1h_1	ORF55	NC_001491.2	-	ORF55	ORF55	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_2	ORF55	NC_001491.2	-	ORF55	ORF55	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_3	ORF55	NC_001491.2	-	ORF55	ORF55	L	1h	1	RK-13	RK-13_1h	0
EHV-1_24h_1	ORF55	NC_001491.2	-	ORF55	ORF55	L	24h	24	RK-13	RK-13_24h	4
EHV-1_24h_2	ORF55	NC_001491.2	-	ORF55	ORF55	L	24h	24	RK-13	RK-13_24h	1
EHV-1_24h_3	ORF55	NC_001491.2	-	ORF55	ORF55	L	24h	24	RK-13	RK-13_24h	2
EHV-1_2h_1	ORF55	NC_001491.2	-	ORF55	ORF55	L	2h	2	RK-13	RK-13_2h	1
EHV-1_2h_2	ORF55	NC_001491.2	-	ORF55	ORF55	L	2h	2	RK-13	RK-13_2h	0
EHV-1_2h_3	ORF55	NC_001491.2	-	ORF55	ORF55	L	2h	2	RK-13	RK-13_2h	0
EHV-1_48h_1	ORF55	NC_001491.2	-	ORF55	ORF55	L	48h	48	RK-13	RK-13_48h	7
EHV-1_48h_2	ORF55	NC_001491.2	-	ORF55	ORF55	L	48h	48	RK-13	RK-13_48h	5
EHV-1_48h_3	ORF55	NC_001491.2	-	ORF55	ORF55	L	48h	48	RK-13	RK-13_48h	1
EHV-1_4h_1	ORF55	NC_001491.2	-	ORF55	ORF55	L	4h	4	RK-13	RK-13_4h	3
EHV-1_4h_2	ORF55	NC_001491.2	-	ORF55	ORF55	L	4h	4	RK-13	RK-13_4h	0
EHV-1_4h_3	ORF55	NC_001491.2	-	ORF55	ORF55	L	4h	4	RK-13	RK-13_4h	6
EHV-1_6h_1	ORF55	NC_001491.2	-	ORF55	ORF55	L	6h	6	RK-13	RK-13_6h	13
EHV-1_6h_2	ORF55	NC_001491.2	-	ORF55	ORF55	L	6h	6	RK-13	RK-13_6h	11
EHV-1_6h_3	ORF55	NC_001491.2	-	ORF55	ORF55	L	6h	6	RK-13	RK-13_6h	9
EHV-1_8h_1	ORF55	NC_001491.2	-	ORF55	ORF55	L	8h	8	RK-13	RK-13_8h	16
EHV-1_8h_2	ORF55	NC_001491.2	-	ORF55	ORF55	L	8h	8	RK-13	RK-13_8h	21
EHV-1_8h_3	ORF55	NC_001491.2	-	ORF55	ORF55	L	8h	8	RK-13	RK-13_8h	24
EHV-1_12h_1	ORF56	NC_001491.2	-	ORF56	ORF56	L	12h	12	RK-13	RK-13_12h	33
EHV-1_12h_2	ORF56	NC_001491.2	-	ORF56	ORF56	L	12h	12	RK-13	RK-13_12h	14
EHV-1_12h_3	ORF56	NC_001491.2	-	ORF56	ORF56	L	12h	12	RK-13	RK-13_12h	13
EHV-1_18h_1	ORF56	NC_001491.2	-	ORF56	ORF56	L	18h	18	RK-13	RK-13_18h	1
EHV-1_18h_2	ORF56	NC_001491.2	-	ORF56	ORF56	L	18h	18	RK-13	RK-13_18h	0
EHV-1_18h_3	ORF56	NC_001491.2	-	ORF56	ORF56	L	18h	18	RK-13	RK-13_18h	0
EHV-1_1h_1	ORF56	NC_001491.2	-	ORF56	ORF56	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_2	ORF56	NC_001491.2	-	ORF56	ORF56	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_3	ORF56	NC_001491.2	-	ORF56	ORF56	L	1h	1	RK-13	RK-13_1h	0
EHV-1_24h_1	ORF56	NC_001491.2	-	ORF56	ORF56	L	24h	24	RK-13	RK-13_24h	10
EHV-1_24h_2	ORF56	NC_001491.2	-	ORF56	ORF56	L	24h	24	RK-13	RK-13_24h	4
EHV-1_24h_3	ORF56	NC_001491.2	-	ORF56	ORF56	L	24h	24	RK-13	RK-13_24h	3
EHV-1_2h_1	ORF56	NC_001491.2	-	ORF56	ORF56	L	2h	2	RK-13	RK-13_2h	1
EHV-1_2h_2	ORF56	NC_001491.2	-	ORF56	ORF56	L	2h	2	RK-13	RK-13_2h	0
EHV-1_2h_3	ORF56	NC_001491.2	-	ORF56	ORF56	L	2h	2	RK-13	RK-13_2h	0
EHV-1_48h_1	ORF56	NC_001491.2	-	ORF56	ORF56	L	48h	48	RK-13	RK-13_48h	5
EHV-1_48h_2	ORF56	NC_001491.2	-	ORF56	ORF56	L	48h	48	RK-13	RK-13_48h	3
EHV-1_48h_3	ORF56	NC_001491.2	-	ORF56	ORF56	L	48h	48	RK-13	RK-13_48h	3
EHV-1_4h_1	ORF56	NC_001491.2	-	ORF56	ORF56	L	4h	4	RK-13	RK-13_4h	2
EHV-1_4h_2	ORF56	NC_001491.2	-	ORF56	ORF56	L	4h	4	RK-13	RK-13_4h	1
EHV-1_4h_3	ORF56	NC_001491.2	-	ORF56	ORF56	L	4h	4	RK-13	RK-13_4h	0
EHV-1_6h_1	ORF56	NC_001491.2	-	ORF56	ORF56	L	6h	6	RK-13	RK-13_6h	1
EHV-1_6h_2	ORF56	NC_001491.2	-	ORF56	ORF56	L	6h	6	RK-13	RK-13_6h	0
EHV-1_6h_3	ORF56	NC_001491.2	-	ORF56	ORF56	L	6h	6	RK-13	RK-13_6h	1
EHV-1_8h_1	ORF56	NC_001491.2	-	ORF56	ORF56	L	8h	8	RK-13	RK-13_8h	7
EHV-1_8h_2	ORF56	NC_001491.2	-	ORF56	ORF56	L	8h	8	RK-13	RK-13_8h	5
EHV-1_8h_3	ORF56	NC_001491.2	-	ORF56	ORF56	L	8h	8	RK-13	RK-13_8h	15
EHV-1_12h_1	ORF59	NC_001491.2	-	ORF59	ORF59	L	12h	12	RK-13	RK-13_12h	1293
EHV-1_12h_2	ORF59	NC_001491.2	-	ORF59	ORF59	L	12h	12	RK-13	RK-13_12h	904
EHV-1_12h_3	ORF59	NC_001491.2	-	ORF59	ORF59	L	12h	12	RK-13	RK-13_12h	931
EHV-1_18h_1	ORF59	NC_001491.2	-	ORF59	ORF59	L	18h	18	RK-13	RK-13_18h	2116
EHV-1_18h_2	ORF59	NC_001491.2	-	ORF59	ORF59	L	18h	18	RK-13	RK-13_18h	1317
EHV-1_18h_3	ORF59	NC_001491.2	-	ORF59	ORF59	L	18h	18	RK-13	RK-13_18h	1234
EHV-1_1h_1	ORF59	NC_001491.2	-	ORF59	ORF59	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_2	ORF59	NC_001491.2	-	ORF59	ORF59	L	1h	1	RK-13	RK-13_1h	0
EHV-1_1h_3	ORF59	NC_001491.2	-	ORF59	ORF59	L	1h	1	RK-13	RK-13_1h	0
EHV-1_24h_1	ORF59	NC_001491.2	-	ORF59	ORF59	L	24h	24	RK-13	RK-13_24h	2493
EHV-1_24h_2	ORF59	NC_001491.2	-	ORF59	ORF59	L	24h	24	RK-13	RK-13_24h	1761
EHV-1_24h_3	ORF59	NC_001491.2	-	ORF59	ORF59	L	24h	24	RK-13	RK-13_24h	1544
EHV-1_2h_1	ORF59	NC_001491.2	-	ORF59	ORF59	L	2h	2	RK-13	RK-13_2h	1
EHV-1_2h_2	ORF59	NC_001491.2	-	ORF59	ORF59	L	2h	2	RK-13	RK-13_2h	0
