Ref_Class	gene	seqnames	gene_cluster	gene_region	Kinetic_class	hpi	Time	cell_line	group	cmp_ref	strand	sample	class_code	read_count	parent	norm_base	sum_read_count	norm_read_count	mean	sd	varcoeff	Isoform_nr	Description	rep	sum_abundance	mean_abundance	min_abundance	max_abundance
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	8h	8	RK-13	RK-13_8h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_8h_1	Monocistronic-Long	0	NA	1	32	0	0.0371588693957115	0.0534369193650982	1.43806634147123	1	NA	1	0	0	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	8h	8	RK-13	RK-13_8h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_8h_1	Monocistronic-Long	1	NA	1	32	0.03125	0.0371588693957115	0.0534369193650982	1.43806634147123	1	NA	1	0.250548245614035	0.166666666666667	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	8h	8	RK-13	RK-13_8h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_8h_1	Monocistronic-Long	1	NA	1	32	0.03125	0.0371588693957115	0.0534369193650982	1.43806634147123	1	NA	1	0.0838815789473684	0.0526315789473684	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	8h	8	RK-13	RK-13_8h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_8h_2	Monocistronic-Long	0	NA	1	19	0	0.0371588693957115	0.0534369193650982	1.43806634147123	1	NA	2	0	0	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	8h	8	RK-13	RK-13_8h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_8h_2	Monocistronic-Long	1	NA	1	19	0.0526315789473684	0.0371588693957115	0.0534369193650982	1.43806634147123	1	NA	2	0.250548245614035	0.166666666666667	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	8h	8	RK-13	RK-13_8h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_8h_2	Monocistronic-Long	1	NA	1	19	0.0526315789473684	0.0371588693957115	0.0534369193650982	1.43806634147123	1	NA	2	0.0838815789473684	0.0526315789473684	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	8h	8	RK-13	RK-13_8h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_8h_3	Monocistronic-Long	0	NA	1	12	0	0.0371588693957115	0.0534369193650982	1.43806634147123	1	NA	3	0	0	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	8h	8	RK-13	RK-13_8h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_8h_3	Monocistronic-Long	2	NA	1	12	0.166666666666667	0.0371588693957115	0.0534369193650982	1.43806634147123	1	NA	3	0.250548245614035	0.166666666666667	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	8h	8	RK-13	RK-13_8h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_8h_3	Monocistronic-Long	0	NA	1	12	0	0.0371588693957115	0.0534369193650982	1.43806634147123	1	NA	3	0.0838815789473684	0.0526315789473684	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	12h	12	RK-13	RK-13_12h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_12h_1	Monocistronic-Long	2	NA	1	48	0.0416666666666667	0.0385076252723312	0.0188902245835725	0.490558024546521	1	NA	1	0.075	0.0416666666666667	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	12h	12	RK-13	RK-13_12h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_12h_1	Monocistronic-Long	2	NA	1	48	0.0416666666666667	0.0385076252723312	0.0188902245835725	0.490558024546521	1	NA	1	0.104411764705882	0.0416666666666667	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	12h	12	RK-13	RK-13_12h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_12h_1	Monocistronic-Long	2	NA	1	48	0.0416666666666667	0.0385076252723312	0.0188902245835725	0.490558024546521	1	NA	1	0.167156862745098	0.0666666666666667	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	12h	12	RK-13	RK-13_12h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_12h_2	Monocistronic-Long	0	NA	1	34	0	0.0385076252723312	0.0188902245835725	0.490558024546521	1	NA	2	0.075	0.0416666666666667	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	12h	12	RK-13	RK-13_12h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_12h_2	Monocistronic-Long	1	NA	1	34	0.0294117647058824	0.0385076252723312	0.0188902245835725	0.490558024546521	1	NA	2	0.104411764705882	0.0416666666666667	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	12h	12	RK-13	RK-13_12h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_12h_2	Monocistronic-Long	2	NA	1	34	0.0588235294117647	0.0385076252723312	0.0188902245835725	0.490558024546521	1	NA	2	0.167156862745098	0.0666666666666667	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	12h	12	RK-13	RK-13_12h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_12h_3	Monocistronic-Long	1	NA	1	30	0.0333333333333333	0.0385076252723312	0.0188902245835725	0.490558024546521	1	NA	3	0.075	0.0416666666666667	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	12h	12	RK-13	RK-13_12h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_12h_3	Monocistronic-Long	1	NA	1	30	0.0333333333333333	0.0385076252723312	0.0188902245835725	0.490558024546521	1	NA	3	0.104411764705882	0.0416666666666667	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	12h	12	RK-13	RK-13_12h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_12h_3	Monocistronic-Long	2	NA	1	30	0.0666666666666667	0.0385076252723312	0.0188902245835725	0.490558024546521	1	NA	3	0.167156862745098	0.0666666666666667	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	18h	18	RK-13	RK-13_18h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_18h_1	Monocistronic-Long	1	NA	1	37	0.027027027027027	0.018599244405696	0.0237206065569534	1.2753532369137	1	NA	1	0.027027027027027	0.027027027027027	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	18h	18	RK-13	RK-13_18h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_18h_1	Monocistronic-Long	2	NA	1	37	0.0540540540540541	0.018599244405696	0.0237206065569534	1.2753532369137	1	NA	1	0.0540540540540541	0.0540540540540541	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	18h	18	RK-13	RK-13_18h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_18h_1	Monocistronic-Long	2	NA	1	37	0.0540540540540541	0.018599244405696	0.0237206065569534	1.2753532369137	1	NA	1	0.0863121185701831	0.0540540540540541	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	18h	18	RK-13	RK-13_18h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_18h_2	Monocistronic-Long	0	NA	1	31	0	0.018599244405696	0.0237206065569534	1.2753532369137	1	NA	2	0.027027027027027	0.027027027027027	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	18h	18	RK-13	RK-13_18h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_18h_2	Monocistronic-Long	0	NA	1	31	0	0.018599244405696	0.0237206065569534	1.2753532369137	1	NA	2	0.0540540540540541	0.0540540540540541	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	18h	18	RK-13	RK-13_18h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_18h_2	Monocistronic-Long	1	NA	1	31	0.032258064516129	0.018599244405696	0.0237206065569534	1.2753532369137	1	NA	2	0.0863121185701831	0.0540540540540541	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	18h	18	RK-13	RK-13_18h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_18h_3	Monocistronic-Long	0	NA	1	16	0	0.018599244405696	0.0237206065569534	1.2753532369137	1	NA	3	0.027027027027027	0.027027027027027	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	18h	18	RK-13	RK-13_18h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_18h_3	Monocistronic-Long	0	NA	1	16	0	0.018599244405696	0.0237206065569534	1.2753532369137	1	NA	3	0.0540540540540541	0.0540540540540541	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	18h	18	RK-13	RK-13_18h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_18h_3	Monocistronic-Long	0	NA	1	16	0	0.018599244405696	0.0237206065569534	1.2753532369137	1	NA	3	0.0863121185701831	0.0540540540540541	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	24h	24	RK-13	RK-13_24h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_24h_1	Monocistronic-Long	0	NA	1	14	0	0.0536155202821869	0.0720903111490249	1.34457915860188	1	NA	1	0.2	0.2	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	24h	24	RK-13	RK-13_24h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_24h_1	Monocistronic-Long	0	NA	1	14	0	0.0536155202821869	0.0720903111490249	1.34457915860188	1	NA	1	0.211111111111111	0.111111111111111	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	24h	24	RK-13	RK-13_24h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_24h_1	Monocistronic-Long	1	NA	1	14	0.0714285714285714	0.0536155202821869	0.0720903111490249	1.34457915860188	1	NA	1	0.0714285714285714	0.0714285714285714	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	24h	24	RK-13	RK-13_24h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_24h_2	Monocistronic-Long	2	NA	1	10	0.2	0.0536155202821869	0.0720903111490249	1.34457915860188	1	NA	2	0.2	0.2	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	24h	24	RK-13	RK-13_24h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_24h_2	Monocistronic-Long	1	NA	1	10	0.1	0.0536155202821869	0.0720903111490249	1.34457915860188	1	NA	2	0.211111111111111	0.111111111111111	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	24h	24	RK-13	RK-13_24h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_24h_2	Monocistronic-Long	0	NA	1	10	0	0.0536155202821869	0.0720903111490249	1.34457915860188	1	NA	2	0.0714285714285714	0.0714285714285714	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	24h	24	RK-13	RK-13_24h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_24h_3	Monocistronic-Long	0	NA	1	9	0	0.0536155202821869	0.0720903111490249	1.34457915860188	1	NA	3	0.2	0.2	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	24h	24	RK-13	RK-13_24h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_24h_3	Monocistronic-Long	1	NA	1	9	0.111111111111111	0.0536155202821869	0.0720903111490249	1.34457915860188	1	NA	3	0.211111111111111	0.111111111111111	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	24h	24	RK-13	RK-13_24h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_24h_3	Monocistronic-Long	0	NA	1	9	0	0.0536155202821869	0.0720903111490249	1.34457915860188	1	NA	3	0.0714285714285714	0.0714285714285714	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	48h	48	RK-13	RK-13_48h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_48h_1	Monocistronic-Long	0	NA	1	45	0	0.0311728395061728	0.0443188812732382	1.42171460718111	1	NA	1	0.037037037037037	0.037037037037037	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	48h	48	RK-13	RK-13_48h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_48h_1	Monocistronic-Long	2	NA	1	45	0.0444444444444444	0.0311728395061728	0.0443188812732382	1.42171460718111	1	NA	1	0.243518518518519	0.125	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	48h	48	RK-13	RK-13_48h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_48h_1	Monocistronic-Long	0	NA	1	45	0	0.0311728395061728	0.0443188812732382	1.42171460718111	1	NA	1	0	0	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	48h	48	RK-13	RK-13_48h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_48h_2	Monocistronic-Long	1	NA	1	27	0.037037037037037	0.0311728395061728	0.0443188812732382	1.42171460718111	1	NA	2	0.037037037037037	0.037037037037037	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	48h	48	RK-13	RK-13_48h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_48h_2	Monocistronic-Long	2	NA	1	27	0.0740740740740741	0.0311728395061728	0.0443188812732382	1.42171460718111	1	NA	2	0.243518518518519	0.125	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	48h	48	RK-13	RK-13_48h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_48h_2	Monocistronic-Long	0	NA	1	27	0	0.0311728395061728	0.0443188812732382	1.42171460718111	1	NA	2	0	0	0	0.0714285714285714
ORF51-Monocistronic-Long-novTX_180	ORF51	NC_001491.2	ORF51	ORF51	unknown	48h	48	RK-13	RK-13_48h	ORF51-Monocistronic-Long-novTX_180	+	EHV-1_48h_3	Monocistronic-Long	0	NA	1	8	0	0.0311728395061728	0.0443188812732382	1.42171460718111	1	NA	3	0.037037037037037	0.037037037037037	0	0.2
ORF51-Monocistronic-Long-novTX_182	ORF51	NC_001491.2	ORF51	ORF51	unknown	48h	48	RK-13	RK-13_48h	ORF51-Monocistronic-Long-novTX_182	+	EHV-1_48h_3	Monocistronic-Long	1	NA	1	8	0.125	0.0311728395061728	0.0443188812732382	1.42171460718111	1	NA	3	0.243518518518519	0.125	0	0.166666666666667
ORF51-Monocistronic-Long-novTX_291	ORF51	NC_001491.2	ORF51	ORF51	unknown	48h	48	RK-13	RK-13_48h	ORF51-Monocistronic-Long-novTX_291	+	EHV-1_48h_3	Monocistronic-Long	0	NA	1	8	0	0.0311728395061728	0.0443188812732382	1.42171460718111	1	NA	3	0	0	0	0.0714285714285714
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	2h	2	RK-13	RK-13_2h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_2h_1	Monocistronic-Long	0	NA	1	71	0	0	0	NA	1	NA	1	0	0	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	2h	2	RK-13	RK-13_2h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_2h_1	Monocistronic-Long	0	NA	1	71	0	0	0	NA	1	NA	1	0	0	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	2h	2	RK-13	RK-13_2h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_2h_2	Monocistronic-Long	0	NA	1	70	0	0	0	NA	1	NA	2	0	0	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	2h	2	RK-13	RK-13_2h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_2h_2	Monocistronic-Long	0	NA	1	70	0	0	0	NA	1	NA	2	0	0	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	2h	2	RK-13	RK-13_2h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_2h_3	Monocistronic-Long	0	NA	1	52	0	0	0	NA	1	NA	3	0	0	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	2h	2	RK-13	RK-13_2h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_2h_3	Monocistronic-Long	0	NA	1	52	0	0	0	NA	1	NA	3	0	0	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	4h	4	RK-13	RK-13_4h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_4h_1	Monocistronic-Long	0	NA	1	52	0	0	0	NA	1	NA	1	0	0	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	4h	4	RK-13	RK-13_4h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_4h_1	Monocistronic-Long	0	NA	1	52	0	0	0	NA	1	NA	1	0	0	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	4h	4	RK-13	RK-13_4h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_4h_2	Monocistronic-Long	0	NA	1	71	0	0	0	NA	1	NA	2	0	0	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	4h	4	RK-13	RK-13_4h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_4h_2	Monocistronic-Long	0	NA	1	71	0	0	0	NA	1	NA	2	0	0	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	4h	4	RK-13	RK-13_4h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_4h_3	Monocistronic-Long	0	NA	1	93	0	0	0	NA	1	NA	3	0	0	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	4h	4	RK-13	RK-13_4h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_4h_3	Monocistronic-Long	0	NA	1	93	0	0	0	NA	1	NA	3	0	0	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	6h	6	RK-13	RK-13_6h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_6h_1	Monocistronic-Long	0	NA	1	334	0	0.000542888165038002	0.00132979899173897	2.44948974278318	1	NA	1	0	0	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	6h	6	RK-13	RK-13_6h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_6h_1	Monocistronic-Long	0	NA	1	334	0	0.000542888165038002	0.00132979899173897	2.44948974278318	1	NA	1	0.00325732899022801	0.00325732899022801	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	6h	6	RK-13	RK-13_6h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_6h_2	Monocistronic-Long	0	NA	1	307	0	0.000542888165038002	0.00132979899173897	2.44948974278318	1	NA	2	0	0	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	6h	6	RK-13	RK-13_6h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_6h_2	Monocistronic-Long	1	NA	1	307	0.00325732899022801	0.000542888165038002	0.00132979899173897	2.44948974278318	1	NA	2	0.00325732899022801	0.00325732899022801	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	6h	6	RK-13	RK-13_6h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_6h_3	Monocistronic-Long	0	NA	1	322	0	0.000542888165038002	0.00132979899173897	2.44948974278318	1	NA	3	0	0	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	6h	6	RK-13	RK-13_6h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_6h_3	Monocistronic-Long	0	NA	1	322	0	0.000542888165038002	0.00132979899173897	2.44948974278318	1	NA	3	0.00325732899022801	0.00325732899022801	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	8h	8	RK-13	RK-13_8h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_8h_1	Monocistronic-Long	0	NA	1	309	0	0.000657048051726544	0.00101966513100378	1.55188821932334	1	NA	1	0	0	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	8h	8	RK-13	RK-13_8h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_8h_1	Monocistronic-Long	0	NA	1	309	0	0.000657048051726544	0.00101966513100378	1.55188821932334	1	NA	1	0.00394228831035926	0.00206611570247934	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	8h	8	RK-13	RK-13_8h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_8h_2	Monocistronic-Long	0	NA	1	484	0	0.000657048051726544	0.00101966513100378	1.55188821932334	1	NA	2	0	0	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	8h	8	RK-13	RK-13_8h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_8h_2	Monocistronic-Long	1	NA	1	484	0.00206611570247934	0.000657048051726544	0.00101966513100378	1.55188821932334	1	NA	2	0.00394228831035926	0.00206611570247934	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	8h	8	RK-13	RK-13_8h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_8h_3	Monocistronic-Long	0	NA	1	533	0	0.000657048051726544	0.00101966513100378	1.55188821932334	1	NA	3	0	0	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	8h	8	RK-13	RK-13_8h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_8h_3	Monocistronic-Long	1	NA	1	533	0.00187617260787992	0.000657048051726544	0.00101966513100378	1.55188821932334	1	NA	3	0.00394228831035926	0.00206611570247934	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	12h	12	RK-13	RK-13_12h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_12h_1	Monocistronic-Long	2	NA	1	798	0.0025062656641604	0.00132187007603397	0.00155867888365157	1.17914681019795	1	NA	1	0.00612290219218933	0.00361663652802893	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	12h	12	RK-13	RK-13_12h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_12h_1	Monocistronic-Long	0	NA	1	798	0	0.00132187007603397	0.00155867888365157	1.17914681019795	1	NA	1	0.00180831826401447	0.00180831826401447	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	12h	12	RK-13	RK-13_12h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_12h_2	Monocistronic-Long	0	NA	1	513	0	0.00132187007603397	0.00155867888365157	1.17914681019795	1	NA	2	0.00612290219218933	0.00361663652802893	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	12h	12	RK-13	RK-13_12h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_12h_2	Monocistronic-Long	0	NA	1	513	0	0.00132187007603397	0.00155867888365157	1.17914681019795	1	NA	2	0.00180831826401447	0.00180831826401447	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	12h	12	RK-13	RK-13_12h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_12h_3	Monocistronic-Long	2	NA	1	553	0.00361663652802893	0.00132187007603397	0.00155867888365157	1.17914681019795	1	NA	3	0.00612290219218933	0.00361663652802893	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	12h	12	RK-13	RK-13_12h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_12h_3	Monocistronic-Long	1	NA	1	553	0.00180831826401447	0.00132187007603397	0.00155867888365157	1.17914681019795	1	NA	3	0.00180831826401447	0.00180831826401447	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	18h	18	RK-13	RK-13_18h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_18h_1	Monocistronic-Long	0	NA	1	169	0	0.0019723865877712	0.00483134071554867	2.44948974278318	1	NA	1	0	0	0	0.0133333333333333
ORF75-Monocistronic-Long-novTX_231	ORF75	NC_001491.2	ORF75	ORF75	unknown	18h	18	RK-13	RK-13_18h	ORF75-Monocistronic-Long-novTX_231	+	EHV-1_18h_1	Monocistronic-Long	2	NA	1	169	0.0118343195266272	0.0019723865877712	0.00483134071554867	2.44948974278318	1	NA	1	0.0118343195266272	0.0118343195266272	0	0.0118343195266272
ORF75-Monocistronic-Long-novTX_230	ORF75	NC_001491.2	ORF75	ORF75	unknown	18h	18	RK-13	RK-13_18h	ORF75-Monocistronic-Long-novTX_230	+	EHV-1_18h_2	Monocistronic-Long	0	NA	1	118	0	0.0019723865877712	0.00483134071554867	2.44948974278318	1	NA	2	0	0	0	0.0133333333333333
