seqnames	gene	sample	group	hpi	Time	cell_line	read_count
NC_001491.2	ORF16	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF19	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF17	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF18	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF2	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF20	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF21	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF23	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF22	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF24	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF25	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	1
NC_001491.2	ORF26	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF27	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF28	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF29	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF3	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF30	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF31	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF32	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF33	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF34	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF35	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF35.5	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF38	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF36	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF37	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF39	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF4	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF8	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF40	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF41	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF42	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF43	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF44	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF45	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF46	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF48	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF49	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF5	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF50	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF51	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF52	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF53	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF54	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF55	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF57	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF56	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF58	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF59	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF6	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF60	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF61	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF62	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF63	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF64	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF65	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF66	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF67	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF68	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF69	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF7	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF70	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF71	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF72	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF73	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF74	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF75	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	1
NC_001491.2	ORF76	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	ORF9	EHV-1_1h_3	RK-13_1h	1h	1	RK-13	0
NC_001491.2	CTO	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	688
NC_001491.2	NOIR	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	28
NC_001491.2	ORF1	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	52
NC_001491.2	ORF10	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	113
NC_001491.2	ORF11	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	181
NC_001491.2	ORF12	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	939
NC_001491.2	ORF13	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	300
NC_001491.2	ORF14	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	184
NC_001491.2	ORF15	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	5888
NC_001491.2	ORF16	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	296
NC_001491.2	ORF19	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	82
NC_001491.2	ORF17	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	10
NC_001491.2	ORF18	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	100
NC_001491.2	ORF2	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	42
NC_001491.2	ORF20	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	88
NC_001491.2	ORF21	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	34
NC_001491.2	ORF23	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	117
NC_001491.2	ORF22	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	409
NC_001491.2	ORF24	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	34
NC_001491.2	ORF25	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	6779
NC_001491.2	ORF26	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	33
NC_001491.2	ORF27	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	11
NC_001491.2	ORF28	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	5
NC_001491.2	ORF29	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	324
NC_001491.2	ORF3	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	58
NC_001491.2	ORF30	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	20
NC_001491.2	ORF31	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	177
NC_001491.2	ORF32	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	5
NC_001491.2	ORF33	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	309
NC_001491.2	ORF34	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	695
NC_001491.2	ORF35	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	2
NC_001491.2	ORF35.5	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	1591
NC_001491.2	ORF38	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	59
NC_001491.2	ORF36	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	128
NC_001491.2	ORF37	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	21
NC_001491.2	ORF39	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	26
NC_001491.2	ORF4	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	10
NC_001491.2	ORF8	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	158
NC_001491.2	ORF40	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	145
NC_001491.2	ORF41	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	23
NC_001491.2	ORF42	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	820
NC_001491.2	ORF43	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	589
NC_001491.2	ORF44	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	33
NC_001491.2	ORF45	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	40
NC_001491.2	ORF46	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	126
NC_001491.2	ORF48	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	70
NC_001491.2	ORF49	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	12
NC_001491.2	ORF5	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	38
NC_001491.2	ORF50	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	28
NC_001491.2	ORF51	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	13
NC_001491.2	ORF52	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	834
NC_001491.2	ORF53	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	18
NC_001491.2	ORF54	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	2665
NC_001491.2	ORF55	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	4
NC_001491.2	ORF57	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	72
NC_001491.2	ORF56	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	10
NC_001491.2	ORF58	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	435
NC_001491.2	ORF59	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	2493
NC_001491.2	ORF6	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	496
NC_001491.2	ORF60	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	1117
NC_001491.2	ORF61	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	54
NC_001491.2	ORF62	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	587
NC_001491.2	ORF63	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	9
NC_001491.2	ORF64	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	0
NC_001491.2	ORF65	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	21
NC_001491.2	ORF66	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	5
NC_001491.2	ORF67	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	131
NC_001491.2	ORF68	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	15
NC_001491.2	ORF69	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	7
NC_001491.2	ORF7	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	5
NC_001491.2	ORF70	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	86
NC_001491.2	ORF71	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	193
NC_001491.2	ORF72	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	180
NC_001491.2	ORF73	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	51
NC_001491.2	ORF74	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	35
NC_001491.2	ORF75	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	73
NC_001491.2	ORF76	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	8
NC_001491.2	ORF9	EHV-1_24h_1	RK-13_24h	24h	24	RK-13	30
NC_001491.2	CTO	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	435
NC_001491.2	NOIR	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	24
NC_001491.2	ORF1	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	32
NC_001491.2	ORF10	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	89
NC_001491.2	ORF11	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	112
NC_001491.2	ORF12	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	638
NC_001491.2	ORF13	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	189
NC_001491.2	ORF14	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	112
NC_001491.2	ORF15	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	4240
NC_001491.2	ORF16	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	161
NC_001491.2	ORF19	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	57
NC_001491.2	ORF17	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	9
NC_001491.2	ORF18	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	63
NC_001491.2	ORF2	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	18
NC_001491.2	ORF20	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	65
NC_001491.2	ORF21	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	17
NC_001491.2	ORF23	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	78
NC_001491.2	ORF22	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	265
NC_001491.2	ORF24	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	25
NC_001491.2	ORF25	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	4813
NC_001491.2	ORF26	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	24
NC_001491.2	ORF27	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	11
NC_001491.2	ORF28	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	7
NC_001491.2	ORF29	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	217
NC_001491.2	ORF3	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	58
NC_001491.2	ORF30	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	19
NC_001491.2	ORF31	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	103
NC_001491.2	ORF32	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	7
NC_001491.2	ORF33	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	205
NC_001491.2	ORF34	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	465
NC_001491.2	ORF35	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	6
NC_001491.2	ORF35.5	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	1183
NC_001491.2	ORF38	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	45
NC_001491.2	ORF36	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	77
NC_001491.2	ORF37	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	10
NC_001491.2	ORF39	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	21
NC_001491.2	ORF4	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	9
NC_001491.2	ORF8	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	115
NC_001491.2	ORF40	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	95
NC_001491.2	ORF41	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	18
NC_001491.2	ORF42	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	578
NC_001491.2	ORF43	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	411
NC_001491.2	ORF44	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	29
NC_001491.2	ORF45	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	20
NC_001491.2	ORF46	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	96
NC_001491.2	ORF48	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	40
NC_001491.2	ORF49	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	9
NC_001491.2	ORF5	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	25
NC_001491.2	ORF50	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	17
NC_001491.2	ORF51	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	7
NC_001491.2	ORF52	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	595
NC_001491.2	ORF53	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	14
NC_001491.2	ORF54	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	1749
NC_001491.2	ORF55	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	1
NC_001491.2	ORF57	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	38
NC_001491.2	ORF56	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	4
NC_001491.2	ORF58	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	316
NC_001491.2	ORF59	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	1761
NC_001491.2	ORF6	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	351
NC_001491.2	ORF60	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	751
NC_001491.2	ORF61	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	26
NC_001491.2	ORF62	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	418
NC_001491.2	ORF63	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	12
NC_001491.2	ORF64	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	0
NC_001491.2	ORF65	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	24
NC_001491.2	ORF66	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	6
NC_001491.2	ORF67	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	83
NC_001491.2	ORF68	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	6
NC_001491.2	ORF69	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	10
NC_001491.2	ORF7	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	3
NC_001491.2	ORF70	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	68
NC_001491.2	ORF71	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	129
NC_001491.2	ORF72	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	151
NC_001491.2	ORF73	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	30
NC_001491.2	ORF74	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	25
NC_001491.2	ORF75	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	56
NC_001491.2	ORF76	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	2
NC_001491.2	ORF9	EHV-1_24h_2	RK-13_24h	24h	24	RK-13	19
NC_001491.2	CTO	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	446
NC_001491.2	NOIR	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	20
NC_001491.2	ORF1	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	34
NC_001491.2	ORF10	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	85
NC_001491.2	ORF11	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	99
NC_001491.2	ORF12	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	550
NC_001491.2	ORF13	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	153
NC_001491.2	ORF14	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	99
NC_001491.2	ORF15	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	4007
NC_001491.2	ORF16	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	169
NC_001491.2	ORF19	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	53
NC_001491.2	ORF17	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	7
NC_001491.2	ORF18	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	67
NC_001491.2	ORF2	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	23
NC_001491.2	ORF20	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	68
NC_001491.2	ORF21	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	18
NC_001491.2	ORF23	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	69
NC_001491.2	ORF22	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	278
NC_001491.2	ORF24	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	30
NC_001491.2	ORF25	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	4572
NC_001491.2	ORF26	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	26
NC_001491.2	ORF27	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	8
NC_001491.2	ORF28	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	3
NC_001491.2	ORF29	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	217
NC_001491.2	ORF3	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	36
NC_001491.2	ORF30	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	12
NC_001491.2	ORF31	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	108
NC_001491.2	ORF32	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	3
NC_001491.2	ORF33	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	195
NC_001491.2	ORF34	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	482
NC_001491.2	ORF35	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	5
NC_001491.2	ORF35.5	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	1093
NC_001491.2	ORF38	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	35
NC_001491.2	ORF36	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	78
NC_001491.2	ORF37	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	14
NC_001491.2	ORF39	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	16
NC_001491.2	ORF4	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	12
NC_001491.2	ORF8	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	100
NC_001491.2	ORF40	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	79
NC_001491.2	ORF41	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	13
NC_001491.2	ORF42	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	470
NC_001491.2	ORF43	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	429
NC_001491.2	ORF44	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	27
NC_001491.2	ORF45	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	17
NC_001491.2	ORF46	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	86
NC_001491.2	ORF48	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	44
NC_001491.2	ORF49	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	10
NC_001491.2	ORF5	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	22
NC_001491.2	ORF50	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	19
NC_001491.2	ORF51	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	8
NC_001491.2	ORF52	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	578
NC_001491.2	ORF53	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	19
NC_001491.2	ORF54	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	1574
NC_001491.2	ORF55	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	2
NC_001491.2	ORF57	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	42
NC_001491.2	ORF56	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	3
NC_001491.2	ORF58	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	319
NC_001491.2	ORF59	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	1544
NC_001491.2	ORF6	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	280
NC_001491.2	ORF60	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	725
NC_001491.2	ORF61	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	31
NC_001491.2	ORF62	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	353
NC_001491.2	ORF63	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	6
NC_001491.2	ORF64	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	0
NC_001491.2	ORF65	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	10
NC_001491.2	ORF66	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	7
NC_001491.2	ORF67	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	87
NC_001491.2	ORF68	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	5
NC_001491.2	ORF69	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	11
NC_001491.2	ORF7	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	4
NC_001491.2	ORF70	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	61
NC_001491.2	ORF71	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	106
NC_001491.2	ORF72	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	125
NC_001491.2	ORF73	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	34
NC_001491.2	ORF74	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	27
NC_001491.2	ORF75	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	44
NC_001491.2	ORF76	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	1
NC_001491.2	ORF9	EHV-1_24h_3	RK-13_24h	24h	24	RK-13	12
NC_001491.2	CTO	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	10
NC_001491.2	NOIR	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	10
NC_001491.2	ORF1	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	20
NC_001491.2	ORF10	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	16
NC_001491.2	ORF11	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	2
NC_001491.2	ORF12	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF13	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	8
NC_001491.2	ORF14	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	3
NC_001491.2	ORF15	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF16	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF19	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF17	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	4
NC_001491.2	ORF18	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	28
NC_001491.2	ORF2	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
