seqnames	strand	correct_tes	prime3	sample	hpi	Time	cell_line	group	count	endtype	pos	start	end
NC_001491.2	-	TRUE	143459	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	143459	143459	143459
NC_001491.2	-	TRUE	94069	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	94069	94069	94069
NC_001491.2	-	TRUE	108587	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	108587	108587	108587
NC_001491.2	+	TRUE	12135	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	12135	12135	12135
NC_001491.2	-	TRUE	68911	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	68911	68911	68911
NC_001491.2	+	TRUE	121926	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	121926	121926	121926
NC_001491.2	+	TRUE	90863	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	90863	90863	90863
NC_001491.2	+	TRUE	3564	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	3564	3564	3564
NC_001491.2	+	TRUE	122373	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	122373	122373	122373
NC_001491.2	-	TRUE	124330	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	124330	124330	124330
NC_001491.2	+	TRUE	55531	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	55531	55531	55531
NC_001491.2	+	TRUE	69897	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	69897	69897	69897
NC_001491.2	+	TRUE	90732	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	90732	90732	90732
NC_001491.2	+	TRUE	122897	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	122897	122897	122897
NC_001491.2	+	TRUE	80399	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	80399	80399	80399
NC_001491.2	+	TRUE	119588	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	119588	119588	119588
NC_001491.2	-	TRUE	94604	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	94604	94604	94604
NC_001491.2	+	TRUE	72352	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	72352	72352	72352
NC_001491.2	-	TRUE	75224	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	75224	75224	75224
NC_001491.2	+	TRUE	35955	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	35955	35955	35955
NC_001491.2	-	TRUE	87040	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	87040	87040	87040
NC_001491.2	+	TRUE	90834	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	90834	90834	90834
NC_001491.2	+	TRUE	19787	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	19787	19787	19787
NC_001491.2	+	TRUE	36643	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	36643	36643	36643
NC_001491.2	+	TRUE	15218	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	15218	15218	15218
NC_001491.2	+	TRUE	136744	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	136744	136744	136744
NC_001491.2	+	TRUE	126485	EHV1_cage_A			RK-13	EHV1_cage_A	15	prime3	126485	126485	126485
NC_001491.2	-	TRUE	9781	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	9781	9781	9781
NC_001491.2	+	TRUE	60136	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	60136	60136	60136
NC_001491.2	+	TRUE	92554	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	92554	92554	92554
NC_001491.2	+	TRUE	60612	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	60612	60612	60612
NC_001491.2	+	TRUE	78954	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	78954	78954	78954
NC_001491.2	-	TRUE	88786	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	88786	88786	88786
NC_001491.2	+	TRUE	122968	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	122968	122968	122968
NC_001491.2	+	TRUE	76869	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	76869	76869	76869
NC_001491.2	+	TRUE	76658	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	76658	76658	76658
NC_001491.2	+	TRUE	102817	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	102817	102817	102817
NC_001491.2	-	TRUE	94405	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	94405	94405	94405
NC_001491.2	-	TRUE	73684	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	73684	73684	73684
NC_001491.2	-	TRUE	32904	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	32904	32904	32904
NC_001491.2	-	TRUE	100319	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	100319	100319	100319
NC_001491.2	-	TRUE	108193	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	108193	108193	108193
NC_001491.2	+	TRUE	96939	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	96939	96939	96939
NC_001491.2	+	TRUE	1394	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	1394	1394	1394
NC_001491.2	+	TRUE	121362	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	121362	121362	121362
NC_001491.2	+	TRUE	20029	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	20029	20029	20029
NC_001491.2	+	TRUE	64833	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	64833	64833	64833
NC_001491.2	+	TRUE	3437	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	3437	3437	3437
NC_001491.2	+	TRUE	135218	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	135218	135218	135218
NC_001491.2	-	TRUE	94602	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	94602	94602	94602
NC_001491.2	+	TRUE	26235	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	26235	26235	26235
NC_001491.2	+	TRUE	40938	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	40938	40938	40938
NC_001491.2	-	TRUE	24939	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	24939	24939	24939
NC_001491.2	+	TRUE	36641	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	36641	36641	36641
NC_001491.2	+	TRUE	64629	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	64629	64629	64629
NC_001491.2	+	TRUE	46207	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	46207	46207	46207
NC_001491.2	+	TRUE	136726	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	136726	136726	136726
NC_001491.2	-	TRUE	108175	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	108175	108175	108175
NC_001491.2	-	TRUE	48145	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	48145	48145	48145
NC_001491.2	-	TRUE	69220	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	69220	69220	69220
NC_001491.2	-	TRUE	68933	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	68933	68933	68933
NC_001491.2	+	TRUE	25004	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	25004	25004	25004
NC_001491.2	+	TRUE	12571	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	12571	12571	12571
NC_001491.2	-	TRUE	74042	EHV1_cage_A			RK-13	EHV1_cage_A	9	prime3	74042	74042	74042
NC_001491.2	+	TRUE	126479	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	126479	126479	126479
NC_001491.2	+	TRUE	135702	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	135702	135702	135702
NC_001491.2	-	TRUE	28842	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	28842	28842	28842
NC_001491.2	-	TRUE	2533	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	2533	2533	2533
NC_001491.2	+	TRUE	135705	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	135705	135705	135705
NC_001491.2	+	TRUE	64609	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	64609	64609	64609
NC_001491.2	-	TRUE	124442	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	124442	124442	124442
NC_001491.2	+	TRUE	103876	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	103876	103876	103876
NC_001491.2	-	TRUE	4250	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	4250	4250	4250
NC_001491.2	-	TRUE	125196	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	125196	125196	125196
NC_001491.2	-	TRUE	8512	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	8512	8512	8512
NC_001491.2	+	TRUE	129495	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	129495	129495	129495
NC_001491.2	-	TRUE	94404	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime3	94404	94404	94404
NC_001491.2	-	TRUE	79199	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	79199	79199	79199
NC_001491.2	+	TRUE	90825	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	90825	90825	90825
NC_001491.2	-	TRUE	125188	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	125188	125188	125188
NC_001491.2	+	TRUE	61457	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime3	61457	61457	61457
NC_001491.2	+	TRUE	96594	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	96594	96594	96594
NC_001491.2	+	TRUE	61454	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	61454	61454	61454
NC_001491.2	+	TRUE	64618	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	64618	64618	64618
NC_001491.2	+	TRUE	64820	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	64820	64820	64820
NC_001491.2	-	TRUE	2396	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	2396	2396	2396
NC_001491.2	-	TRUE	132220	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	132220	132220	132220
NC_001491.2	+	TRUE	64624	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	64624	64624	64624
NC_001491.2	-	TRUE	11441	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	11441	11441	11441
NC_001491.2	+	TRUE	71261	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	71261	71261	71261
NC_001491.2	+	TRUE	64830	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	64830	64830	64830
NC_001491.2	+	TRUE	120053	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	120053	120053	120053
NC_001491.2	+	TRUE	134492	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	134492	134492	134492
NC_001491.2	+	TRUE	80348	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	80348	80348	80348
NC_001491.2	+	TRUE	33032	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	33032	33032	33032
NC_001491.2	+	TRUE	90865	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	90865	90865	90865
NC_001491.2	+	TRUE	119518	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	119518	119518	119518
NC_001491.2	-	TRUE	76221	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	76221	76221	76221
NC_001491.2	-	TRUE	118701	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	118701	118701	118701
NC_001491.2	-	TRUE	106534	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	106534	106534	106534
NC_001491.2	+	TRUE	85931	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	85931	85931	85931
NC_001491.2	+	TRUE	127774	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	127774	127774	127774
NC_001491.2	+	TRUE	135802	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	135802	135802	135802
NC_001491.2	+	TRUE	77732	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	77732	77732	77732
NC_001491.2	-	TRUE	2557	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	2557	2557	2557
NC_001491.2	+	TRUE	10224	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	10224	10224	10224
NC_001491.2	+	TRUE	81461	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	81461	81461	81461
NC_001491.2	+	TRUE	89331	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	89331	89331	89331
NC_001491.2	+	TRUE	26060	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	26060	26060	26060
NC_001491.2	+	TRUE	128059	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	128059	128059	128059
NC_001491.2	+	TRUE	119016	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	119016	119016	119016
NC_001491.2	-	TRUE	47232	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	47232	47232	47232
NC_001491.2	-	TRUE	112725	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	112725	112725	112725
NC_001491.2	+	TRUE	105144	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	105144	105144	105144
NC_001491.2	+	TRUE	126478	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	126478	126478	126478
NC_001491.2	+	TRUE	135703	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	135703	135703	135703
NC_001491.2	-	TRUE	28840	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	28840	28840	28840
NC_001491.2	-	TRUE	108179	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	108179	108179	108179
NC_001491.2	-	TRUE	48104	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	48104	48104	48104
NC_001491.2	+	TRUE	15333	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	15333	15333	15333
NC_001491.2	-	TRUE	25622	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	25622	25622	25622
NC_001491.2	+	TRUE	15827	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	15827	15827	15827
NC_001491.2	+	TRUE	122391	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	122391	122391	122391
NC_001491.2	+	TRUE	122396	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	122396	122396	122396
NC_001491.2	-	TRUE	108176	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	108176	108176	108176
NC_001491.2	-	TRUE	108607	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	108607	108607	108607
NC_001491.2	+	TRUE	50699	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	50699	50699	50699
NC_001491.2	+	TRUE	89332	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	89332	89332	89332
NC_001491.2	+	TRUE	76541	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	76541	76541	76541
NC_001491.2	-	TRUE	2399	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	2399	2399	2399
NC_001491.2	+	TRUE	77448	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	77448	77448	77448
NC_001491.2	+	TRUE	121350	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	121350	121350	121350
NC_001491.2	+	TRUE	2813	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	2813	2813	2813
NC_001491.2	+	TRUE	132999	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	132999	132999	132999
NC_001491.2	+	TRUE	15378	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	15378	15378	15378
NC_001491.2	+	TRUE	54626	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	54626	54626	54626
NC_001491.2	-	TRUE	49071	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	49071	49071	49071
NC_001491.2	+	TRUE	20054	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	20054	20054	20054
NC_001491.2	-	TRUE	21416	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	21416	21416	21416
NC_001491.2	-	TRUE	84549	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	84549	84549	84549
NC_001491.2	-	TRUE	4165	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	4165	4165	4165
NC_001491.2	-	TRUE	110049	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	110049	110049	110049
NC_001491.2	+	TRUE	2916	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	2916	2916	2916
NC_001491.2	+	TRUE	96599	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	96599	96599	96599
NC_001491.2	-	TRUE	11379	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	11379	11379	11379
NC_001491.2	+	TRUE	18137	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	18137	18137	18137
NC_001491.2	+	TRUE	2920	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	2920	2920	2920
NC_001491.2	+	TRUE	44634	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	44634	44634	44634
NC_001491.2	+	TRUE	15381	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	15381	15381	15381
NC_001491.2	+	TRUE	55463	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	55463	55463	55463
NC_001491.2	-	TRUE	33501	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	33501	33501	33501
NC_001491.2	-	TRUE	24135	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	24135	24135	24135
NC_001491.2	-	TRUE	28051	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	28051	28051	28051
NC_001491.2	+	TRUE	48250	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	48250	48250	48250
NC_001491.2	+	TRUE	62145	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	62145	62145	62145
NC_001491.2	+	TRUE	89333	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	89333	89333	89333
NC_001491.2	-	TRUE	55519	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	55519	55519	55519
NC_001491.2	+	TRUE	33372	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	33372	33372	33372
NC_001491.2	+	TRUE	135808	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	135808	135808	135808
NC_001491.2	+	TRUE	1396	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	1396	1396	1396
NC_001491.2	-	TRUE	135298	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	135298	135298	135298
NC_001491.2	-	TRUE	111231	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	111231	111231	111231
NC_001491.2	+	TRUE	127775	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	127775	127775	127775
NC_001491.2	+	TRUE	134489	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	134489	134489	134489
NC_001491.2	+	TRUE	105149	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime3	105149	105149	105149
NC_001491.2	+	TRUE	64634	EHV1_cage_A			RK-13	EHV1_cage_A	396	prime3	64634	64634	64634
NC_001491.2	+	TRUE	121150	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	121150	121150	121150
NC_001491.2	-	TRUE	125189	EHV1_cage_A			RK-13	EHV1_cage_A	392	prime3	125189	125189	125189
NC_001491.2	+	TRUE	92555	EHV1_cage_A			RK-13	EHV1_cage_A	10	prime3	92555	92555	92555
NC_001491.2	-	TRUE	12116	EHV1_cage_A			RK-13	EHV1_cage_A	22	prime3	12116	12116	12116
NC_001491.2	-	TRUE	74037	EHV1_cage_A			RK-13	EHV1_cage_A	45	prime3	74037	74037	74037
NC_001491.2	-	TRUE	2526	EHV1_cage_A			RK-13	EHV1_cage_A	24	prime3	2526	2526	2526
NC_001491.2	+	TRUE	86511	EHV1_cage_A			RK-13	EHV1_cage_A	17	prime3	86511	86511	86511
NC_001491.2	+	TRUE	136729	EHV1_cage_A			RK-13	EHV1_cage_A	12	prime3	136729	136729	136729
NC_001491.2	-	TRUE	94403	EHV1_cage_A			RK-13	EHV1_cage_A	64	prime3	94403	94403	94403
NC_001491.2	+	TRUE	127780	EHV1_cage_A			RK-13	EHV1_cage_A	84	prime3	127780	127780	127780
NC_001491.2	-	TRUE	66117	EHV1_cage_A			RK-13	EHV1_cage_A	49	prime3	66117	66117	66117
NC_001491.2	+	TRUE	12614	EHV1_cage_A			RK-13	EHV1_cage_A	55	prime3	12614	12614	12614
NC_001491.2	+	TRUE	71265	EHV1_cage_A			RK-13	EHV1_cage_A	17	prime3	71265	71265	71265
NC_001491.2	+	TRUE	135710	EHV1_cage_A			RK-13	EHV1_cage_A	131	prime3	135710	135710	135710
NC_001491.2	+	TRUE	12617	EHV1_cage_A			RK-13	EHV1_cage_A	46	prime3	12617	12617	12617
NC_001491.2	+	TRUE	121366	EHV1_cage_A			RK-13	EHV1_cage_A	73	prime3	121366	121366	121366
NC_001491.2	+	TRUE	61458	EHV1_cage_A			RK-13	EHV1_cage_A	87	prime3	61458	61458	61458
NC_001491.2	-	TRUE	31198	EHV1_cage_A			RK-13	EHV1_cage_A	44	prime3	31198	31198	31198
NC_001491.2	+	TRUE	134493	EHV1_cage_A			RK-13	EHV1_cage_A	34	prime3	134493	134493	134493
NC_001491.2	+	TRUE	126488	EHV1_cage_A			RK-13	EHV1_cage_A	8	prime3	126488	126488	126488
NC_001491.2	+	TRUE	2816	EHV1_cage_A			RK-13	EHV1_cage_A	8	prime3	2816	2816	2816
NC_001491.2	-	TRUE	111883	EHV1_cage_A			RK-13	EHV1_cage_A	7	prime3	111883	111883	111883
NC_001491.2	-	TRUE	25623	EHV1_cage_A			RK-13	EHV1_cage_A	227	prime3	25623	25623	25623
NC_001491.2	+	TRUE	121149	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime3	121149	121149	121149
NC_001491.2	-	TRUE	12114	EHV1_cage_A			RK-13	EHV1_cage_A	43	prime3	12114	12114	12114
NC_001491.2	+	TRUE	77738	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	77738	77738	77738
NC_001491.2	-	TRUE	28837	EHV1_cage_A			RK-13	EHV1_cage_A	56	prime3	28837	28837	28837
NC_001491.2	+	TRUE	88575	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	88575	88575	88575
NC_001491.2	+	TRUE	15831	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	15831	15831	15831
NC_001491.2	-	TRUE	31200	EHV1_cage_A			RK-13	EHV1_cage_A	10	prime3	31200	31200	31200
NC_001491.2	-	TRUE	112362	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	112362	112362	112362
NC_001491.2	-	TRUE	76214	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	76214	76214	76214
NC_001491.2	-	TRUE	106528	EHV1_cage_A			RK-13	EHV1_cage_A	121	prime3	106528	106528	106528
NC_001491.2	-	TRUE	33217	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	33217	33217	33217
NC_001491.2	-	TRUE	4166	EHV1_cage_A			RK-13	EHV1_cage_A	25	prime3	4166	4166	4166
NC_001491.2	-	TRUE	108171	EHV1_cage_A			RK-13	EHV1_cage_A	67	prime3	108171	108171	108171
NC_001491.2	+	TRUE	80791	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	80791	80791	80791
NC_001491.2	+	TRUE	55468	EHV1_cage_A			RK-13	EHV1_cage_A	176	prime3	55468	55468	55468
NC_001491.2	+	TRUE	58168	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	58168	58168	58168
NC_001491.2	+	TRUE	80353	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	80353	80353	80353
NC_001491.2	+	TRUE	18131	EHV1_cage_A			RK-13	EHV1_cage_A	19	prime3	18131	18131	18131
NC_001491.2	+	TRUE	134491	EHV1_cage_A			RK-13	EHV1_cage_A	9	prime3	134491	134491	134491
NC_001491.2	+	TRUE	89498	EHV1_cage_A			RK-13	EHV1_cage_A	7	prime3	89498	89498	89498
NC_001491.2	-	TRUE	66112	EHV1_cage_A			RK-13	EHV1_cage_A	9	prime3	66112	66112	66112
NC_001491.2	-	TRUE	94166	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	94166	94166	94166
NC_001491.2	-	TRUE	21063	EHV1_cage_A			RK-13	EHV1_cage_A	10	prime3	21063	21063	21063
NC_001491.2	-	TRUE	118696	EHV1_cage_A			RK-13	EHV1_cage_A	9	prime3	118696	118696	118696
NC_001491.2	-	TRUE	7258	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime3	7258	7258	7258
NC_001491.2	+	TRUE	2819	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	2819	2819	2819
NC_001491.2	+	TRUE	1368	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	1368	1368	1368
NC_001491.2	+	TRUE	55401	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	55401	55401	55401
NC_001491.2	+	TRUE	12136	EHV1_cage_A			RK-13	EHV1_cage_A	69	prime3	12136	12136	12136
NC_001491.2	-	TRUE	21539	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	21539	21539	21539
NC_001491.2	-	TRUE	31215	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	31215	31215	31215
NC_001491.2	-	TRUE	47228	EHV1_cage_A			RK-13	EHV1_cage_A	80	prime3	47228	47228	47228
NC_001491.2	-	TRUE	125191	EHV1_cage_A			RK-13	EHV1_cage_A	16	prime3	125191	125191	125191
NC_001491.2	+	TRUE	96840	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime3	96840	96840	96840
NC_001491.2	-	TRUE	25620	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	25620	25620	25620
NC_001491.2	-	TRUE	31259	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	31259	31259	31259
NC_001491.2	+	TRUE	69899	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime3	69899	69899	69899
NC_001491.2	-	TRUE	5806	EHV1_cage_A			RK-13	EHV1_cage_A	51	prime3	5806	5806	5806
NC_001491.2	-	TRUE	125190	EHV1_cage_A			RK-13	EHV1_cage_A	9	prime3	125190	125190	125190
NC_001491.2	-	TRUE	32905	EHV1_cage_A			RK-13	EHV1_cage_A	26	prime3	32905	32905	32905
NC_001491.2	+	TRUE	10226	EHV1_cage_A			RK-13	EHV1_cage_A	14	prime3	10226	10226	10226
NC_001491.2	-	TRUE	69956	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime3	69956	69956	69956
NC_001491.2	-	TRUE	124532	EHV1_cage_A			RK-13	EHV1_cage_A	7	prime3	124532	124532	124532
NC_001491.2	+	TRUE	102289	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	102289	102289	102289
NC_001491.2	+	TRUE	96601	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	96601	96601	96601
NC_001491.2	-	TRUE	111887	EHV1_cage_A			RK-13	EHV1_cage_A	29	prime3	111887	111887	111887
NC_001491.2	-	TRUE	68907	EHV1_cage_A			RK-13	EHV1_cage_A	18	prime3	68907	68907	68907
NC_001491.2	+	TRUE	61456	EHV1_cage_A			RK-13	EHV1_cage_A	20	prime3	61456	61456	61456
NC_001491.2	+	TRUE	69928	EHV1_cage_A			RK-13	EHV1_cage_A	8	prime3	69928	69928	69928
NC_001491.2	+	TRUE	129456	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	129456	129456	129456
NC_001491.2	+	TRUE	122365	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	122365	122365	122365
