gene	Kinetic_class	hpi	Time	cell_line	seqnames	strand	norm_base	sample	group	read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	best_label	labels	rep	rep_gene
ORF63	E	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0.0831643002028398	0.0818451904318806	0.00560310126244864	0.0684597498384719	0.00131910977095913	FALSE	NA	1	1	1	ORF63::1
ORF63	E	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0.0866710439921208	0.0818451904318806	0.00560310126244864	0.0684597498384719	0.00482585356024019	FALSE	NA	1	1	2	ORF63::2
ORF63	E	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0.0757002271006813	0.0818451904318806	0.00560310126244864	0.0684597498384719	0.00614496333119932	TRUE	3	1	1	3	ORF63::3
ORF63	E	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0.0391304347826087	0.037632025350006	0.0016197068204311	0.0430406496957477	0.00149840943260273	FALSE	NA	1	1	1	ORF63::1
ORF63	E	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.0378521126760563	0.037632025350006	0.0016197068204311	0.0430406496957477	0.000220087326050368	FALSE	NA	1	1	2	ORF63::2
ORF63	E	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0.0359135285913529	0.037632025350006	0.0016197068204311	0.0430406496957477	0.00171849675865311	TRUE	3	1	1	3	ORF63::3
ORF63	E	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0.00284659178335129	0.00301969975447238	0.000514939718361576	0.170526794128759	0.000173107971121092	FALSE	NA	1	1	1	ORF63::1
ORF63	E	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0.00359888761655488	0.00301969975447238	0.000514939718361576	0.170526794128759	0.000579187862082506	TRUE	2	1	1	2	ORF63::2
ORF63	E	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0.00261361986351096	0.00301969975447238	0.000514939718361576	0.170526794128759	0.000406079890961414	FALSE	NA	1	1	3	ORF63::3
ORF63	E	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.00256673511293635	0.00260068399973223	0.000201971521218435	0.0776609235259761	3.39488867958891e-05	FALSE	NA	1	1	1	ORF63::1
ORF63	E	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.00281747861277599	0.00260068399973223	0.000201971521218435	0.0776609235259761	0.000216794613043751	TRUE	2	1	1	2	ORF63::2
ORF63	E	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.00241783827348437	0.00260068399973223	0.000201971521218435	0.0776609235259761	0.000182845726247861	FALSE	NA	1	1	3	ORF63::3
ORF63	E	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.000878653348131706	0.000977807232335476	0.000252139319249846	0.2578619904944	9.91538842037699e-05	FALSE	NA	1	1	1	ORF63::1
ORF63	E	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.000790317481822698	0.000977807232335476	0.000252139319249846	0.2578619904944	0.000187489750512778	FALSE	NA	1	1	2	ORF63::2
ORF63	E	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.00126445086705202	0.000977807232335476	0.000252139319249846	0.2578619904944	0.000286643634716548	TRUE	3	1	1	3	ORF63::3
ORF63	E	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	9.16019346328594e-05	0.000134709134745169	4.38466815733722e-05	0.325491524062697	4.31072001123092e-05	FALSE	NA	1	1	1	ORF63::1
ORF63	E	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0.000133265811988592	0.000134709134745169	4.38466815733722e-05	0.325491524062697	1.44332275657616e-06	FALSE	NA	1	1	2	ORF63::2
ORF63	E	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.000179259657614054	0.000134709134745169	4.38466815733722e-05	0.325491524062697	4.45505228688853e-05	TRUE	3	1	1	3	ORF63::3
ORF63	E	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	9.02323482968644e-05	0.000151069890114535	6.83454475643959e-05	0.452409461028793	6.0837541817671e-05	FALSE	NA	1	1	1	ORF63::1
ORF63	E	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.000225022502250225	0.000151069890114535	6.83454475643959e-05	0.452409461028793	7.39526121356896e-05	TRUE	2	1	1	2	ORF63::2
ORF63	E	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.000137954819796517	0.000151069890114535	6.83454475643959e-05	0.452409461028793	1.31150703180187e-05	FALSE	NA	1	1	3	ORF63::3
ORF63	E	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.000145126179150206	0.000130778764301718	1.85123439914099e-05	0.141554663635607	1.4347414848488e-05	FALSE	NA	1	1	1	ORF63::1
ORF63	E	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.000137328053832597	0.000130778764301718	1.85123439914099e-05	0.141554663635607	6.54928953087953e-06	FALSE	NA	1	1	2	ORF63::2
ORF63	E	48h	48	RK-13	NC_001491.2	-	27302	EHV-1_48h_3	RK-13_48h	0.00010988205992235	0.000130778764301718	1.85123439914099e-05	0.141554663635607	2.08967043793676e-05	TRUE	3	1	1	3	ORF63::3
ORF64_1	IE	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	1	1	1	ORF64_1::1
ORF64_1	IE	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	1	1	2	ORF64_1::2
ORF64_1	IE	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	1	1	3	ORF64_1::3
ORF64_1	IE	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0	0.000757002271006813	0.00131116639482882	1.73205080756888	0.000757002271006813	FALSE	NA	1	1	1	ORF64_1::1
ORF64_1	IE	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0	0.000757002271006813	0.00131116639482882	1.73205080756888	0.000757002271006813	FALSE	NA	1	1	2	ORF64_1::2
ORF64_1	IE	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0.00227100681302044	0.000757002271006813	0.00131116639482882	1.73205080756888	0.00151400454201363	TRUE	3	1	1	3	ORF64_1::3
ORF64_1	IE	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0.00271739130434783	0.00116873572809525	0.00134195457039449	1.14821044495794	0.00154865557625258	TRUE	1	1	1	1	ORF64_1::1
ORF64_1	IE	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.000440140845070423	0.00116873572809525	0.00134195457039449	1.14821044495794	0.000728594883024828	FALSE	NA	1	1	2	ORF64_1::2
ORF64_1	IE	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0.000348675034867504	0.00116873572809525	0.00134195457039449	1.14821044495794	0.000820060693227747	FALSE	NA	1	1	3	ORF64_1::3
ORF64_1	IE	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0	2.72643001254158e-05	4.72231530500267e-05	1.73205080756888	2.72643001254158e-05	FALSE	NA	1	1	1	ORF64_1::1
ORF64_1	IE	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	8.17929003762474e-05	2.72643001254158e-05	4.72231530500267e-05	1.73205080756888	5.45286002508316e-05	TRUE	2	1	1	2	ORF64_1::2
ORF64_1	IE	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0	2.72643001254158e-05	4.72231530500267e-05	1.73205080756888	2.72643001254158e-05	FALSE	NA	1	1	3	ORF64_1::3
ORF64_1	IE	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.000146670577882077	0.000577714760147248	0.000740527817060082	1.28182256737103	0.000431044182265171	FALSE	NA	1	1	1	ORF64_1::1
ORF64_1	IE	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.000153680651605963	0.000577714760147248	0.000740527817060082	1.28182256737103	0.000424034108541285	FALSE	NA	1	1	2	ORF64_1::2
ORF64_1	IE	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.0014327930509537	0.000577714760147248	0.000740527817060082	1.28182256737103	0.000855078290806456	TRUE	3	1	1	3	ORF64_1::3
ORF64_1	IE	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	4.62449130595635e-05	0.000308953986381294	0.000234408873769289	0.758717751192874	0.000262709073321731	TRUE	1	1	1	1	ORF64_1::1
ORF64_1	IE	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.000383868491171025	0.000308953986381294	0.000234408873769289	0.758717751192874	7.49145047897305e-05	FALSE	NA	1	1	2	ORF64_1::2
ORF64_1	IE	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.000496748554913295	0.000308953986381294	0.000234408873769289	0.758717751192874	0.000187794568532	FALSE	NA	1	1	3	ORF64_1::3
ORF64_1	IE	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0	0	0		0		NA	1	1	1	ORF64_1::1
ORF64_1	IE	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0	0	0		0		NA	1	1	2	ORF64_1::2
ORF64_1	IE	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0	0	0		0		NA	1	1	3	ORF64_1::3
ORF64_1	IE	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0	0	0		0		NA	1	1	1	ORF64_1::1
ORF64_1	IE	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0	0	0		0		NA	1	1	2	ORF64_1::2
ORF64_1	IE	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0	0	0		0		NA	1	1	3	ORF64_1::3
ORF64_1	IE	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0	4.88364710766e-05	8.45872491670392e-05	1.73205080756888	4.88364710766e-05	FALSE	NA	1	1	1	ORF64_1::1
ORF64_1	IE	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0	4.88364710766e-05	8.45872491670392e-05	1.73205080756888	4.88364710766e-05	FALSE	NA	1	1	2	ORF64_1::2
ORF64_1	IE	48h	48	RK-13	NC_001491.2	-	27302	EHV-1_48h_3	RK-13_48h	0.0001465094132298	4.88364710766e-05	8.45872491670392e-05	1.73205080756888	9.76729421532e-05	TRUE	3	1	1	3	ORF64_1::3
ORF65_1	E	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0.285714285714286	0.0952380952380952	0.164957219768465	1.73205080756888	0.19047619047619	TRUE	1	3	3	1	ORF65_1::1
ORF65_1	E	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0.0952380952380952	0.164957219768465	1.73205080756888	0.0952380952380952	FALSE	NA	3	3	2	ORF65_1::2
ORF65_1	E	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0.0952380952380952	0.164957219768465	1.73205080756888	0.0952380952380952	FALSE	NA	3	3	3	ORF65_1::3
ORF65_1	E	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0.150608519269777	0.143098897827564	0.00666502456886703	0.046576351530663	0.00750962144221326	TRUE	1	3	3	1	ORF65_1::1
ORF65_1	E	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0.137885751805647	0.143098897827564	0.00666502456886703	0.046576351530663	0.00521314602191686	FALSE	NA	3	3	2	ORF65_1::2
ORF65_1	E	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.140802422407267	0.143098897827564	0.00666502456886703	0.046576351530663	0.00229647542029637	FALSE	NA	3	3	3	ORF65_1::3
ORF65_1	E	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0.131521739130435	0.115131119321593	0.0147321211163085	0.127959505675938	0.0163906198088415	TRUE	1	3	3	1	ORF65_1::1
ORF65_1	E	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.102992957746479	0.115131119321593	0.0147321211163085	0.127959505675938	0.0121381615751144	FALSE	NA	3	3	2	ORF65_1::2
ORF65_1	E	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.110878661087866	0.115131119321593	0.0147321211163085	0.127959505675938	0.00425245823372715	FALSE	NA	3	3	3	ORF65_1::3
ORF65_1	E	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.0254654562240345	0.0231139039716293	0.00299112950487652	0.129408234478603	0.00235155225240512	FALSE	NA	3	3	1	ORF65_1::1
ORF65_1	E	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.024128905610993	0.0231139039716293	0.00299112950487652	0.129408234478603	0.00101500163936362	FALSE	NA	3	3	2	ORF65_1::2
ORF65_1	E	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.0197473500798606	0.0231139039716293	0.00299112950487652	0.129408234478603	0.00336655389176874	TRUE	3	3	3	3	ORF65_1::3
ORF65_1	E	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.0211205632150191	0.0199602704155729	0.0036411865779437	0.182421705825331	0.00116029279944612	FALSE	NA	3	3	1	ORF65_1::1
ORF65_1	E	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.0158803339992828	0.0199602704155729	0.0036411865779437	0.182421705825331	0.00407993641629012	TRUE	2	3	3	2	ORF65_1::2
ORF65_1	E	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.0228799140324169	0.0199602704155729	0.0036411865779437	0.182421705825331	0.002919643616844	FALSE	NA	3	3	3	ORF65_1::3
ORF65_1	E	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.0061968183499815	0.00752244085152933	0.00117706445421113	0.156473740032377	0.00132562250154782	TRUE	1	3	3	1	ORF65_1::1
ORF65_1	E	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00844510680576254	0.00752244085152933	0.00117706445421113	0.156473740032377	0.000922665954233219	FALSE	NA	3	3	2	ORF65_1::2
ORF65_1	E	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00792539739884393	0.00752244085152933	0.00117706445421113	0.156473740032377	0.000402956547314605	FALSE	NA	3	3	3	ORF65_1::3
ORF65_1	E	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.00067785431628316	0.000424342881962037	0.000221732907153075	0.522532406170799	0.000253511434321123	TRUE	1	3	3	1	ORF65_1::1
ORF65_1	E	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.000266531623977185	0.000424342881962037	0.000221732907153075	0.522532406170799	0.000157811257984852	FALSE	NA	3	3	2	ORF65_1::2
ORF65_1	E	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.000328642705625766	0.000424342881962037	0.000221732907153075	0.522532406170799	9.57001763362712e-05	FALSE	NA	3	3	3	ORF65_1::3
ORF65_1	E	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.000360929393187458	0.000339302209127561	0.000122990880296871	0.362481814112305	2.16271840598968e-05	FALSE	NA	3	3	1	ORF65_1::1
ORF65_1	E	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.00045004500450045	0.000339302209127561	0.000122990880296871	0.362481814112305	0.000110742795372889	FALSE	NA	3	3	2	ORF65_1::2
ORF65_1	E	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.000206932229694775	0.000339302209127561	0.000122990880296871	0.362481814112305	0.000132369979432786	TRUE	3	3	3	3	ORF65_1::3
ORF65_1	E	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.000290252358300411	0.00150687664280325	0.0019639757050266	1.30334205816145	0.00121662428450284	FALSE	NA	3	3	1	ORF65_1::1
ORF65_1	E	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00045776017944199	0.00150687664280325	0.0019639757050266	1.30334205816145	0.00104911646336126	FALSE	NA	3	3	2	ORF65_1::2
ORF65_1	E	48h	48	RK-13	NC_001491.2	+	27302	EHV-1_48h_3	RK-13_48h	0.00377261739066735	0.00150687664280325	0.0019639757050266	1.30334205816145	0.0022657407478641	TRUE	3	3	3	3	ORF65_1::3
ORF66_1	unknown	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	2	2	1	ORF66_1::1
ORF66_1	unknown	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	2	2	2	ORF66_1::2
ORF66_1	unknown	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	2	2	3	ORF66_1::3
ORF66_1	unknown	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0	0.000252334090335604	0.000437055464942942	1.73205080756888	0.000252334090335604	FALSE	NA	2	2	1	ORF66_1::1
ORF66_1	unknown	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0	0.000252334090335604	0.000437055464942942	1.73205080756888	0.000252334090335604	FALSE	NA	2	2	2	ORF66_1::2
ORF66_1	unknown	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.000757002271006813	0.000252334090335604	0.000437055464942942	1.73205080756888	0.000504668180671209	TRUE	3	2	2	3	ORF66_1::3
ORF66_1	unknown	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0	0.000116225011622501	0.000201307625240455	1.73205080756888	0.000116225011622501	FALSE	NA	2	2	1	ORF66_1::1
ORF66_1	unknown	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0	0.000116225011622501	0.000201307625240455	1.73205080756888	0.000116225011622501	FALSE	NA	2	2	2	ORF66_1::2
ORF66_1	unknown	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.000348675034867504	0.000116225011622501	0.000201307625240455	1.73205080756888	0.000232450023245002	TRUE	3	2	2	3	ORF66_1::3
ORF66_1	unknown	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.00169256808739806	0.00139956482632036	0.000371654021976184	0.265549701583534	0.000293003261077698	FALSE	NA	2	2	1	ORF66_1::1
ORF66_1	unknown	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.000981514804514968	0.00139956482632036	0.000371654021976184	0.265549701583534	0.000418050021805396	TRUE	2	2	2	2	ORF66_1::2
ORF66_1	unknown	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.00152461158704806	0.00139956482632036	0.000371654021976184	0.265549701583534	0.000125046760727698	FALSE	NA	2	2	3	ORF66_1::3
ORF66_1	unknown	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00249339982399531	0.0022476305463469	0.000214241443998456	0.0953187988776296	0.000245769277648412	TRUE	1	2	2	1	ORF66_1::1
ORF66_1	unknown	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.00210030223861483	0.0022476305463469	0.000214241443998456	0.0953187988776296	0.00014732830773207	FALSE	NA	2	2	2	ORF66_1::2
ORF66_1	unknown	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00214918957643055	0.0022476305463469	0.000214241443998456	0.0953187988776296	9.84409699163408e-05	FALSE	NA	2	2	3	ORF66_1::3
ORF66_1	unknown	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.000832408435072142	0.00117314087057004	0.000312077495209779	0.266018773225536	0.000340732435497899	TRUE	1	2	2	1	ORF66_1::1
ORF66_1	unknown	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00124192747143567	0.00117314087057004	0.000312077495209779	0.266018773225536	6.87866008656274e-05	FALSE	NA	2	2	2	ORF66_1::2
ORF66_1	unknown	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00144508670520231	0.00117314087057004	0.000312077495209779	0.266018773225536	0.000271945834632271	FALSE	NA	2	2	3	ORF66_1::3
ORF66_1	unknown	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.000238165030045435	0.000196745816954765	0.000127864335264418	0.649896080351311	4.14192130906696e-05	FALSE	NA	2	2	1	ORF66_1::1
ORF66_1	unknown	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	5.3306324795437e-05	0.000196745816954765	0.000127864335264418	0.649896080351311	0.000143439492159328	TRUE	2	2	2	2	ORF66_1::2
ORF66_1	unknown	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.000298766096023423	0.000196745816954765	0.000127864335264418	0.649896080351311	0.000102020279068658	FALSE	NA	2	2	3	ORF66_1::3
ORF66_1	unknown	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.000112790435371081	0.000182362600171726	6.49565763177664e-05	0.356194615872984	6.95721648006453e-05	TRUE	1	2	2	1	ORF66_1::1
ORF66_1	unknown	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.000192876430500193	0.000182362600171726	6.49565763177664e-05	0.356194615872984	1.0513830328467e-05	FALSE	NA	2	2	2	ORF66_1::2
ORF66_1	unknown	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.000241420934643904	0.000182362600171726	6.49565763177664e-05	0.356194615872984	5.90583344721783e-05	FALSE	NA	2	2	3	ORF66_1::3
ORF66_1	unknown	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	4.83753930500685e-05	5.58020392030559e-05	1.51702303073021e-05	0.27185799164256	7.42664615298732e-06	FALSE	NA	2	2	1	ORF66_1::1
ORF66_1	unknown	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	4.5776017944199e-05	5.58020392030559e-05	1.51702303073021e-05	0.27185799164256	1.00260212588568e-05	FALSE	NA	2	2	2	ORF66_1::2
ORF66_1	unknown	48h	48	RK-13	NC_001491.2	+	27302	EHV-1_48h_3	RK-13_48h	7.32547066149e-05	5.58020392030559e-05	1.51702303073021e-05	0.27185799164256	1.74526674118442e-05	TRUE	3	2	2	3	ORF66_1::3
ORF67_1	L	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0.285714285714286	0.128571428571429	0.144984165215603	1.12765461834358	0.157142857142857	TRUE	1	3	3	1	ORF67_1::1
ORF67_1	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0.1	0.128571428571429	0.144984165215603	1.12765461834358	0.0285714285714286	FALSE	NA	3	3	2	ORF67_1::2
ORF67_1	L	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0.128571428571429	0.144984165215603	1.12765461834358	0.128571428571429	FALSE	NA	3	3	3	ORF67_1::3
ORF67_1	L	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0.11105476673428	0.112799169942066	0.00205489233171712	0.0182172646551611	0.0017444032077865	FALSE	NA	3	3	1	ORF67_1::1
ORF67_1	L	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0.112278397898884	0.112799169942066	0.00205489233171712	0.0182172646551611	0.000520772043182641	FALSE	NA	3	3	2	ORF67_1::2
ORF67_1	L	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0.115064345193036	0.112799169942066	0.00205489233171712	0.0182172646551611	0.00226517525096916	TRUE	3	3	3	3	ORF67_1::3
ORF67_1	L	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0.0347826086956522	0.038629204633741	0.00346128576841015	0.0896028225594595	0.00384659593808887	TRUE	1	3	3	1	ORF67_1::1
ORF67_1	L	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.039612676056338	0.038629204633741	0.00346128576841015	0.0896028225594595	0.000983471422596985	FALSE	NA	3	3	2	ORF67_1::2
ORF67_1	L	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0.0414923291492329	0.038629204633741	0.00346128576841015	0.0896028225594595	0.00286312451549187	FALSE	NA	3	3	3	ORF67_1::3
ORF67_1	L	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0.019926142483459	0.016934944303849	0.00274871654455888	0.162310338625332	0.00299119817960995	TRUE	1	3	3	1	ORF67_1::1
ORF67_1	L	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0.0163585800752495	0.016934944303849	0.00274871654455888	0.162310338625332	0.00057636422859958	FALSE	NA	3	3	2	ORF67_1::2
ORF67_1	L	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0.0145201103528387	0.016934944303849	0.00274871654455888	0.162310338625332	0.00241483395101037	FALSE	NA	3	3	3	ORF67_1::3
ORF67_1	L	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.0326342035787621	0.0457868458472347	0.0172229722515337	0.376155464147873	0.0131526422684726	FALSE	NA	3	3	1	ORF67_1::1
ORF67_1	L	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.0394447005788638	0.0457868458472347	0.0172229722515337	0.376155464147873	0.00634214526837087	FALSE	NA	3	3	2	ORF67_1::2
ORF67_1	L	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.0652816333840781	0.0457868458472347	0.0172229722515337	0.376155464147873	0.0194947875368434	TRUE	3	3	3	3	ORF67_1::3
ORF67_1	L	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.02224380318165	0.0218808178352376	0.00201126730179741	0.0919192014184406	0.000362985346412412	FALSE	NA	3	3	1	ORF67_1::1
ORF67_1	L	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.0197127760466062	0.0218808178352376	0.00201126730179741	0.0919192014184406	0.00216804178863145	TRUE	2	3	3	2	ORF67_1::2
