gene	Kinetic_class	hpi	Time	cell_line	seqnames	strand	norm_base	sample	group	read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	cluster
ORF66_1	unknown	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0	0.000252334090335604	0.000437055464942942	1.73205080756888	0.000252334090335604	FALSE	NA	cluster_2
ORF66_1	unknown	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0	0.000252334090335604	0.000437055464942942	1.73205080756888	0.000252334090335604	FALSE	NA	cluster_2
ORF66_1	unknown	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.000757002271006813	0.000252334090335604	0.000437055464942942	1.73205080756888	0.000504668180671209	TRUE	3	cluster_2
ORF66_1	unknown	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0	0.000116225011622501	0.000201307625240455	1.73205080756888	0.000116225011622501	FALSE	NA	cluster_2
ORF66_1	unknown	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0	0.000116225011622501	0.000201307625240455	1.73205080756888	0.000116225011622501	FALSE	NA	cluster_2
ORF66_1	unknown	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.000348675034867504	0.000116225011622501	0.000201307625240455	1.73205080756888	0.000232450023245002	TRUE	3	cluster_2
ORF66_1	unknown	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.00169256808739806	0.00139956482632036	0.000371654021976184	0.265549701583534	0.000293003261077698	FALSE	NA	cluster_2
ORF66_1	unknown	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.000981514804514968	0.00139956482632036	0.000371654021976184	0.265549701583534	0.000418050021805396	TRUE	2	cluster_2
ORF66_1	unknown	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.00152461158704806	0.00139956482632036	0.000371654021976184	0.265549701583534	0.000125046760727698	FALSE	NA	cluster_2
ORF66_1	unknown	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00242006453505427	0.00222318545003322	0.000172245532710496	0.0774769071594644	0.000196879085021052	TRUE	1	cluster_2
ORF66_1	unknown	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.00210030223861483	0.00222318545003322	0.000172245532710496	0.0774769071594644	0.000122883211418391	FALSE	NA	cluster_2
ORF66_1	unknown	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00214918957643055	0.00222318545003322	0.000172245532710496	0.0774769071594644	7.39958736026614e-05	FALSE	NA	cluster_2
ORF66_1	unknown	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.000832408435072142	0.00116561437731378	0.000302360565959476	0.25940016856714	0.000333205942241637	TRUE	1	cluster_2
ORF66_1	unknown	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00124192747143567	0.00116561437731378	0.000302360565959476	0.25940016856714	7.63130941218895e-05	FALSE	NA	cluster_2
ORF66_1	unknown	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00142250722543353	0.00116561437731378	0.000302360565959476	0.25940016856714	0.000256892848119747	FALSE	NA	cluster_2
ORF66_1	unknown	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.000238165030045435	0.000196745816954765	0.000127864335264418	0.649896080351311	4.14192130906696e-05	FALSE	NA	cluster_2
ORF66_1	unknown	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	5.3306324795437e-05	0.000196745816954765	0.000127864335264418	0.649896080351311	0.000143439492159328	TRUE	2	cluster_2
ORF66_1	unknown	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.000298766096023423	0.000196745816954765	0.000127864335264418	0.649896080351311	0.000102020279068658	FALSE	NA	cluster_2
ORF66_1	unknown	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.000112790435371081	0.000182362600171726	6.49565763177664e-05	0.356194615872984	6.95721648006453e-05	TRUE	1	cluster_2
ORF66_1	unknown	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.000192876430500193	0.000182362600171726	6.49565763177664e-05	0.356194615872984	1.0513830328467e-05	FALSE	NA	cluster_2
ORF66_1	unknown	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.000241420934643904	0.000182362600171726	6.49565763177664e-05	0.356194615872984	5.90583344721783e-05	FALSE	NA	cluster_2
ORF66_1	unknown	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	4.83753930500685e-05	4.70757054971338e-05	1.83803576420782e-06	0.0390442531831993	7.42664615298732e-06	FALSE	NA	cluster_2
ORF66_1	unknown	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	4.5776017944199e-05	4.70757054971338e-05	1.83803576420782e-06	0.0390442531831993	1.00260212588568e-05	FALSE	NA	cluster_2
ORF67_1	L	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0.285714285714286	0.128571428571429	0.144984165215603	1.12765461834358	0.157142857142857	TRUE	1	cluster_4
ORF67_1	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0.1	0.128571428571429	0.144984165215603	1.12765461834358	0.0285714285714286	FALSE	NA	cluster_4
ORF67_1	L	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0.128571428571429	0.144984165215603	1.12765461834358	0.128571428571429	FALSE	NA	cluster_4
ORF67_1	L	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0.105983772819473	0.109409435640038	0.00297086591685737	0.0271536536083749	0.00342566282056526	TRUE	1	cluster_4
ORF67_1	L	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0.11096520026264	0.109409435640038	0.00297086591685737	0.0271536536083749	0.00155576462260164	FALSE	NA	cluster_4
ORF67_1	L	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0.111279333838002	0.109409435640038	0.00297086591685737	0.0271536536083749	0.00186989819796363	FALSE	NA	cluster_4
ORF67_1	L	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0.0326086956521739	0.0368833010493987	0.00377288782360274	0.102292574586793	0.00427460539722478	TRUE	1	cluster_4
ORF67_1	L	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.0382922535211268	0.0368833010493987	0.00377288782360274	0.102292574586793	0.00140895247172807	FALSE	NA	cluster_4
ORF67_1	L	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0.0397489539748954	0.0368833010493987	0.00377288782360274	0.102292574586793	0.00286565292549671	FALSE	NA	cluster_4
ORF67_1	L	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0.0192337282658871	0.0163438881763307	0.0026552326004422	0.162460277003579	0.00288984008955635	TRUE	1	cluster_4
ORF67_1	L	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0.0157860297726157	0.0163438881763307	0.0026552326004422	0.162460277003579	0.000557858403714973	FALSE	NA	cluster_4
ORF67_1	L	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0.0140119064904893	0.0163438881763307	0.0026552326004422	0.162460277003579	0.00233198168584138	FALSE	NA	cluster_4
ORF67_1	L	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.0310941625110003	0.0439254340395712	0.0166752812806211	0.379627012122379	0.0128312715285709	FALSE	NA	cluster_4
ORF67_1	L	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.0379078940628042	0.0439254340395712	0.0166752812806211	0.379627012122379	0.00601753997676702	FALSE	NA	cluster_4
ORF67_1	L	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.0627742455449091	0.0439254340395712	0.0166752812806211	0.379627012122379	0.0188488115053379	TRUE	3	cluster_4
ORF67_1	L	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.0214268097175977	0.0210966735823933	0.00200703479371557	0.0951351304686531	0.000330136135204478	FALSE	NA	cluster_4
ORF67_1	L	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.0189450390642641	0.0210966735823933	0.00200703479371557	0.0951351304686531	0.00215163451812915	TRUE	2	cluster_4
ORF67_1	L	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.0229181719653179	0.0210966735823933	0.00200703479371557	0.0951351304686531	0.00182149838292467	FALSE	NA	cluster_4
ORF67_1	L	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0.00417704821925839	0.00344547850160704	0.000640207547202607	0.185810924927844	0.00073156971765135	TRUE	1	cluster_4
ORF67_1	L	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0.0031717263253285	0.00344547850160704	0.000640207547202607	0.185810924927844	0.000273752176278541	FALSE	NA	cluster_4
ORF67_1	L	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.00298766096023423	0.00344547850160704	0.000640207547202607	0.185810924927844	0.000457817541372809	FALSE	NA	cluster_4
ORF67_1	L	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.00297766749379653	0.00289359916152419	0.000197360656094947	0.0682059418316214	8.40683322723391e-05	FALSE	NA	cluster_4
ORF67_1	L	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.00266812395525267	0.00289359916152419	0.000197360656094947	0.0682059418316214	0.000225475206271519	TRUE	2	cluster_4
ORF67_1	L	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.00303500603552337	0.00289359916152419	0.000197360656094947	0.0682059418316214	0.000141406873999179	FALSE	NA	cluster_4
ORF67_1	L	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.00604692413125857	0.00690297958640015	0.0012106452348047	0.175380097775437	0.00299918112764547	FALSE	NA	cluster_4
ORF67_1	L	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.00775903504154174	0.00690297958640015	0.0012106452348047	0.175380097775437	0.0012870702173623	FALSE	NA	cluster_4
ORF68	L	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_2
ORF68	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_2
ORF68	L	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_2
ORF68	L	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	cluster_2
ORF68	L	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	cluster_2
ORF68	L	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	cluster_2
ORF68	L	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0	0	0		0		NA	cluster_2
ORF68	L	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0	0	0		0		NA	cluster_2
ORF68	L	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0	0	0		0		NA	cluster_2
ORF68	L	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	7.69349130635482e-05	7.71094550679963e-05	4.59865925405113e-06	0.0596380722700732	1.74542004448093e-07	FALSE	NA	cluster_2
ORF68	L	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	8.17929003762474e-05	7.71094550679963e-05	4.59865925405113e-06	0.0596380722700732	4.68344530825102e-06	TRUE	2	cluster_2
ORF68	L	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	7.26005517641934e-05	7.71094550679963e-05	4.59865925405113e-06	0.0596380722700732	4.50890330380292e-06	FALSE	NA	cluster_2
ORF68	L	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.00117336462305661	0.00104377690491652	0.000381156661030513	0.365170621456697	0.000129587718140094	FALSE	NA	cluster_2
ORF68	L	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.000614722606423851	0.00104377690491652	0.000381156661030513	0.365170621456697	0.00042905429849267	TRUE	2	cluster_2
ORF68	L	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.0013432434852691	0.00104377690491652	0.000381156661030513	0.365170621456697	0.000299466580352576	FALSE	NA	cluster_2
ORF68	L	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.00110987791342952	0.0015516472976418	0.000402247717493213	0.259239144169266	0.000441769384212272	TRUE	1	cluster_2
ORF68	L	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.00189676195637447	0.0015516472976418	0.000402247717493213	0.259239144169266	0.00034511465873268	FALSE	NA	cluster_2
ORF68	L	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.00164830202312139	0.0015516472976418	0.000402247717493213	0.259239144169266	9.66547254795923e-05	FALSE	NA	cluster_2
ORF68	L	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0.000219844643118863	0.000139770189573796	7.21105326601475e-05	0.515922121019051	8.00744535450669e-05	TRUE	1	cluster_2
ORF68	L	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	7.99594871931555e-05	0.000139770189573796	7.21105326601475e-05	0.515922121019051	5.98107023806403e-05	FALSE	NA	cluster_2
ORF68	L	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.000119506438409369	0.000139770189573796	7.21105326601475e-05	0.515922121019051	2.02637511644265e-05	FALSE	NA	cluster_2
ORF68	L	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.000248138957816377	0.000260405723803223	1.41655231361289e-05	0.0543978946746701	1.22667659868454e-05	FALSE	NA	cluster_2
ORF68	L	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.000257168574000257	0.000260405723803223	1.41655231361289e-05	0.0543978946746701	3.2371498029654e-06	FALSE	NA	cluster_2
ORF68	L	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.000275909639593033	0.000260405723803223	1.41655231361289e-05	0.0543978946746701	1.55039157898107e-05	TRUE	3	cluster_2
ORF68	L	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.000145126179150206	0.000152671120977451	1.06701590594066e-05	0.0698898324129196	0.000457228396703245	FALSE	NA	cluster_2
ORF68	L	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.000160216062804697	0.000152671120977451	1.06701590594066e-05	0.0698898324129196	0.000442138513048754	FALSE	NA	cluster_2
ORF69	E	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0.0333333333333333	0.0577350269189626	1.73205080756888	0.0333333333333333	FALSE	NA	cluster_12
ORF69	E	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0.1	0.0333333333333333	0.0577350269189626	1.73205080756888	0.0666666666666667	TRUE	2	cluster_12
ORF69	E	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0.0333333333333333	0.0577350269189626	1.73205080756888	0.0333333333333333	FALSE	NA	cluster_12
ORF69	E	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0.058316430020284	0.0459290847063007	0.0117993785578318	0.256904282619268	0.0123873453139833	TRUE	1	cluster_12
ORF69	E	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0.0446487196323047	0.0459290847063007	0.0117993785578318	0.256904282619268	0.00128036507399602	FALSE	NA	cluster_12
ORF69	E	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.0348221044663134	0.0459290847063007	0.0117993785578318	0.256904282619268	0.0111069802399873	FALSE	NA	cluster_12
ORF69	E	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0.0255434782608696	0.0305098715816822	0.00505624066154908	0.165724744137723	0.00496639332081263	FALSE	NA	cluster_12
ORF69	E	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.0356514084507042	0.0305098715816822	0.00505624066154908	0.165724744137723	0.00514153686902203	TRUE	2	cluster_12
ORF69	E	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.0303347280334728	0.0305098715816822	0.00505624066154908	0.165724744137723	0.000175143548209397	FALSE	NA	cluster_12
ORF69	E	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.00384674565317741	0.00404632285427773	0.000544257155931719	0.134506606499859	0.000199577201100315	FALSE	NA	cluster_12
ORF69	E	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.0046621953214461	0.00404632285427773	0.000544257155931719	0.134506606499859	0.000615872467168372	TRUE	2	cluster_12
ORF69	E	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.00363002758820967	0.00404632285427773	0.000544257155931719	0.134506606499859	0.000416295266068056	FALSE	NA	cluster_12
ORF69	E	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00513347022587269	0.00520756015092938	0.000184650203329528	0.0354581028308571	7.40899250566938e-05	FALSE	NA	cluster_12
ORF69	E	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.00507146150299677	0.00520756015092938	0.000184650203329528	0.0354581028308571	0.000136098647932611	FALSE	NA	cluster_12
ORF69	E	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00541774872391869	0.00520756015092938	0.000184650203329528	0.0354581028308571	0.000210188572989305	TRUE	3	cluster_12
ORF69	E	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.00217351091379948	0.00208683120819223	0.0001263684700757	0.0605551946796739	8.66797056072494e-05	FALSE	NA	cluster_12
ORF69	E	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00214514745066161	0.00208683120819223	0.0001263684700757	0.0605551946796739	5.83162424693763e-05	FALSE	NA	cluster_12
ORF69	E	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00194183526011561	0.00208683120819223	0.0001263684700757	0.0605551946796739	0.000144995948076626	TRUE	3	cluster_12
ORF69	E	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.000201524256192291	0.000161391038730865	3.56783923700439e-05	0.221067988970199	4.01332174614258e-05	TRUE	1	cluster_12
ORF69	E	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.000133265811988592	0.000161391038730865	3.56783923700439e-05	0.221067988970199	2.81252267422725e-05	FALSE	NA	cluster_12
ORF69	E	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.000149383048011712	0.000161391038730865	3.56783923700439e-05	0.221067988970199	1.20079907191533e-05	FALSE	NA	cluster_12
ORF69	E	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.000157906609519513	0.000286247693820085	0.000114856925413874	0.401250133690387	0.000128341084300572	TRUE	1	cluster_12
ORF69	E	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.000321460717500321	0.000286247693820085	0.000114856925413874	0.401250133690387	3.52130236802365e-05	FALSE	NA	cluster_12
ORF69	E	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.000379375754440421	0.000286247693820085	0.000114856925413874	0.401250133690387	9.31280606203358e-05	FALSE	NA	cluster_12
ORF69	E	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.000193501572200274	0.000211190830960635	2.50163896472289e-05	0.118453957179097	6.93834927983157e-05	FALSE	NA	cluster_12
ORF69	E	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.000228880089720995	0.000211190830960635	2.50163896472289e-05	0.118453957179097	3.40049752775946e-05	FALSE	NA	cluster_12
ORF70	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0.142857142857143	0.114285714285714	0.103015750727543	0.901387818865997	0.0285714285714286	FALSE	NA	cluster_12
ORF70	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0.2	0.114285714285714	0.103015750727543	0.901387818865997	0.0857142857142857	FALSE	NA	cluster_12
ORF70	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0.114285714285714	0.103015750727543	0.901387818865997	0.114285714285714	TRUE	3	cluster_12
ORF70	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0.00659229208924949	0.00749909750971197	0.00205264858806155	0.27371941562344	0.000906805420462477	FALSE	NA	cluster_12
ORF70	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0.00984898227183191	0.00749909750971197	0.00205264858806155	0.27371941562344	0.00234988476211994	TRUE	2	cluster_12
ORF70	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.0060560181680545	0.00749909750971197	0.00205264858806155	0.27371941562344	0.00144307934165747	FALSE	NA	cluster_12
ORF70	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0.00108695652173913	0.00144456195056458	0.000655158148860141	0.453534130955119	0.000357605428825454	FALSE	NA	cluster_12
ORF70	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.00220070422535211	0.00144456195056458	0.000655158148860141	0.453534130955119	0.000756142274787528	TRUE	2	cluster_12
ORF70	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.00104602510460251	0.00144456195056458	0.000655158148860141	0.453534130955119	0.000398536845962074	FALSE	NA	cluster_12
ORF70	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.00123095860901677	0.00106710136413143	0.000286628932145879	0.26860515952876	0.000163857244885343	FALSE	NA	cluster_12
ORF70	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.000736136103386226	0.00106710136413143	0.000286628932145879	0.26860515952876	0.000330965260745202	TRUE	2	cluster_12
ORF70	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.00123420937999129	0.00106710136413143	0.000286628932145879	0.26860515952876	0.000167108015859859	FALSE	NA	cluster_12
ORF70	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00630683484892931	0.00656273981018063	0.000731525311689331	0.111466450422815	0.000255904961251324	FALSE	NA	cluster_12
ORF70	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.00599354541263255	0.00656273981018063	0.000731525311689331	0.111466450422815	0.000569194397548079	FALSE	NA	cluster_12
ORF70	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00738783916898003	0.00656273981018063	0.000731525311689331	0.111466450422815	0.000825099358799402	TRUE	3	cluster_12
ORF70	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.0102972006412628	0.010018219474085	0.000772386469444097	0.0770981781185867	0.000278981167177821	FALSE	NA	cluster_12
ORF70	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00914510228966265	0.010018219474085	0.000772386469444097	0.0770981781185867	0.000873117184422326	TRUE	2	cluster_12
ORF70	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.0106123554913295	0.010018219474085	0.000772386469444097	0.0770981781185867	0.000594136017244507	FALSE	NA	cluster_12
ORF70	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.00185035907958376	0.00177754693771839	0.000116473042626547	0.06552459468443	7.28121418653725e-05	FALSE	NA	cluster_12
ORF70	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.00183906820544258	0.00177754693771839	0.000116473042626547	0.06552459468443	6.15212677241876e-05	FALSE	NA	cluster_12
ORF70	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.00164321352812883	0.00177754693771839	0.000116473042626547	0.06552459468443	0.00013433340958956	TRUE	3	cluster_12
ORF70	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.00171441461764042	0.00186733573504847	0.000155452966600471	0.0832485362341312	0.000152921117408051	FALSE	NA	cluster_12
ORF70	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.00202520252025203	0.00186733573504847	0.000155452966600471	0.0832485362341312	0.000157866785203551	TRUE	2	cluster_12
ORF70	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00186239006725297	0.00186733573504847	0.000155452966600471	0.0832485362341312	4.94566779550001e-06	FALSE	NA	cluster_12
ORF70	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.0015318874465855	0.00171579609563488	0.000260086105723344	0.151583341624931	2.66838578388416e-06	FALSE	NA	cluster_12
ORF70	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00189970474468426	0.00171579609563488	0.000260086105723344	0.151583341624931	0.000365148912314872	TRUE	2	cluster_12
ORF71	unknown	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_6
ORF71	unknown	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_6
ORF71	unknown	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_6
ORF71	unknown	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	cluster_6
ORF71	unknown	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	cluster_6
ORF71	unknown	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	cluster_6
ORF71	unknown	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0	0	0		0		NA	cluster_6
